TIME;Battery_Volt_L;Battery_Current_L;RPM_L;Motor_Temp_L;ESC_Temp_Main_L;LHM_Fx;LHM_Mz;LHM_VIBO1x;LHM_VIBO1y;Test_ID;Note_Text
12:44,9;49,4690;8,2401;3201;35,861;33,640;10,46837;0,453590;-0,031781;-0,026929;2;run_2
12:44,9;49,4855;8,2419;3197;35,868;33,645;10,54297;0,457355;-0,033682;-0,029343;2;run_2
12:44,9;49,4742;8,2545;3200;35,876;33,650;10,47102;0,450606;-0,037476;-0,032114;2;run_2
12:44,9;49,4989;8,2331;3199;35,883;33,655;10,45322;0,443973;-0,007314;-0,005975;2;run_2
12:44,9;49,4744;8,1237;3198;35,890;33,660;10,48673;0,447462;0,010703;0,011844;2;run_2
12:44,9;49,4904;8,2570;3202;35,897;33,665;10,44748;0,458819;-0,027316;-0,022459;2;run_2
12:44,9;49,4811;8,1599;3195;35,904;33,669;10,47090;0,451461;-0,010333;-0,009319;2;run_2
12:45,0;49,4817;8,0944;3198;35,910;33,674;10,34282;0,453169;-0,022855;-0,018679;2;run_2
12:45,0;49,4978;8,1706;3202;35,917;33,679;10,54927;0,445443;0,036400;0,030206;2;run_2
12:45,0;49,4924;8,2323;3201;35,924;33,684;10,43591;0,454589;-0,003469;-0,004076;2;run_2
12:45,0;49,5000;8,1894;3202;35,931;33,689;10,45430;0,458991;0,035742;0,029769;2;run_2
12:45,0;49,4615;8,3007;3201;35,939;33,694;10,50500;0,452590;-0,016424;-0,016213;2;run_2
12:45,0;49,4772;8,2213;3200;35,946;33,699;10,50038;0,451669;-0,016788;-0,014304;2;run_2
12:45,0;49,5080;8,2005;3197;35,952;33,704;10,38035;0,451675;0,011417;0,009019;2;run_2
12:45,0;49,4874;8,2689;3202;35,959;33,709;10,51444;0,455413;0,017223;0,013096;2;run_2
12:45,0;49,4833;8,2254;3201;35,966;33,713;10,41814;0,457509;-0,030533;-0,025013;2;run_2
12:45,0;49,4871;8,2563;3199;35,973;33,718;10,36980;0,440418;-0,026100;-0,023632;2;run_2
12:45,1;49,4664;8,2552;3203;35,980;33,723;10,38604;0,456235;0,032370;0,027053;2;run_2
12:45,1;49,4806;8,1161;3195;35,987;33,728;10,47252;0,448828;0,032759;0,025677;2;run_2
12:45,1;49,4689;8,1729;3201;35,994;33,733;10,39748;0,446002;-0,025452;-0,021133;2;run_2
12:45,1;49,4751;8,2835;3197;36,001;33,738;10,46115;0,452018;-0,032239;-0,028001;2;run_2
12:45,1;49,4776;8,1392;3200;36,008;33,742;10,42707;0,451713;-0,034564;-0,027050;2;run_2
12:45,1;49,4645;8,2425;3200;36,015;33,747;10,39711;0,457556;0,035258;0,029362;2;run_2
12:45,1;49,5020;8,1678;3201;36,021;33,752;10,47715;0,452524;-0,005613;-0,001351;2;run_2
12:45,1;49,4873;8,2903;3195;36,028;33,757;10,41948;0,442903;-0,000171;-0,000946;2;run_2
12:45,1;49,4765;8,1879;3203;36,035;33,761;10,53481;0,449955;0,010211;0,005953;2;run_2
12:45,1;49,4637;8,2408;3200;36,042;33,766;10,48765;0,449536;0,017985;0,012360;2;run_2
12:45,2;49,5055;8,1808;3200;36,049;33,771;10,43337;0,458920;-0,002642;-0,004180;2;run_2
12:45,2;49,4769;8,2303;3201;36,055;33,776;10,52181;0,450564;-0,035625;-0,029908;2;run_2
12:45,2;49,4674;8,2716;3198;36,062;33,780;10,52688;0,444876;-0,032368;-0,027111;2;run_2
12:45,2;49,4900;8,2203;3200;36,069;33,785;10,48069;0,449176;-0,033647;-0,027251;2;run_2
12:45,2;49,4853;8,2454;3201;36,076;33,790;10,51233;0,450209;0,023897;0,017718;2;run_2
12:45,2;49,4935;8,2474;3199;36,083;33,795;10,36132;0,457685;0,012563;0,010632;2;run_2
12:45,2;49,4922;8,1637;3200;36,089;33,799;10,45521;0,455017;0,026122;0,021438;2;run_2
12:45,2;49,4788;8,1618;3196;36,096;33,804;10,40384;0,449561;0,018828;0,015994;2;run_2
12:45,2;49,4669;8,1757;3202;36,103;33,808;10,43323;0,462935;-0,014837;-0,012222;2;run_2
12:45,2;49,4867;8,2389;3198;36,109;33,813;10,51098;0,452444;-0,005840;-0,006633;2;run_2
12:45,3;49,5022;8,1751;3201;36,116;33,817;10,49825;0,460030;-0,014344;-0,010956;2;run_2
12:45,3;49,4809;8,2245;3200;36,123;33,822;10,41909;0,445543;-0,033944;-0,027783;2;run_2
12:45,3;49,4938;8,1868;3199;36,129;33,827;10,47338;0,450744;0,028290;0,023338;2;run_2
12:45,3;49,4838;8,1742;3203;36,136;33,831;10,38036;0,450879;0,005301;0,005684;2;run_2
12:45,3;49,4819;8,1474;3199;36,142;33,836;10,51775;0,455343;0,030623;0,022591;2;run_2
12:45,3;49,4861;8,0988;3198;36,149;33,840;10,56281;0,450937;-0,021966;-0,018771;2;run_2
12:45,3;49,4854;8,1959;3202;36,155;33,845;10,43821;0,454445;-0,026043;-0,020032;2;run_2
12:45,3;49,4650;8,2301;3204;36,162;33,849;10,48846;0,444785;-0,034140;-0,030689;2;run_2
12:45,3;49,4854;8,2734;3198;36,169;33,854;10,42022;0,448912;0,035813;0,028403;2;run_2
12:45,3;49,4930;8,1784;3198;36,175;33,858;10,43449;0,449870;-0,036577;-0,029239;2;run_2
12:45,4;49,4727;8,3031;3200;36,182;33,863;10,40695;0,456172;-0,031500;-0,025447;2;run_2
12:45,4;49,4973;8,1199;3196;36,188;33,867;10,44628;0,451814;-0,003779;-0,002736;2;run_2
12:45,4;49,4937;8,1444;3199;36,195;33,872;10,37048;0,449748;0,000153;0,001882;2;run_2
12:45,4;49,5143;8,1890;3199;36,201;33,876;10,45374;0,448685;0,025335;0,021233;2;run_2
12:45,4;49,4557;8,2575;3201;36,208;33,881;10,47327;0,443478;-0,014354;-0,011607;2;run_2
12:45,4;49,4793;8,2591;3197;36,214;33,885;10,43290;0,453039;-0,031495;-0,027000;2;run_2
12:45,4;49,4794;8,2882;3199;36,221;33,890;10,45465;0,447417;-0,036196;-0,030527;2;run_2
12:45,4;49,4534;8,2134;3200;36,227;33,894;10,47289;0,453194;0,004114;0,004829;2;run_2
12:45,4;49,4798;8,2043;3200;36,234;33,899;10,48760;0,448371;-0,004647;-0,004209;2;run_2
12:45,4;49,4891;8,1513;3199;36,240;33,903;10,40151;0,442717;0,035191;0,029299;2;run_2
12:45,5;49,4825;8,1191;3197;36,246;33,907;10,37739;0,446921;-0,005629;-0,005519;2;run_2
12:45,5;49,4663;8,1958;3200;36,253;33,912;10,44412;0,448422;0,010858;0,008326;2;run_2
12:45,5;49,4820;8,1754;3203;36,259;33,916;10,44428;0,449896;-0,029351;-0,024012;2;run_2
12:45,5;49,4741;8,1873;3202;36,266;33,920;10,42215;0,447973;-0,024194;-0,019546;2;run_2
12:45,5;49,4677;8,2785;3199;36,272;33,925;10,43617;0,448085;0,006746;0,007649;2;run_2
12:45,5;49,5010;7,9818;3120;36,278;33,929;9,91442;0,425430;-0,007971;-0,006446;0;idle
12:45,5;49,4994;7,7956;3043;36,284;33,933;9,37762;0,413552;0,011451;0,008957;0;idle
12:45,5;49,5586;7,3958;2972;36,288;33,936;9,06630;0,389452;-0,031014;-0,026212;0;idle
12:45,5;49,5486;7,2416;2899;36,293;33,938;8,54380;0,363386;-0,023534;-0,019206;0;idle
12:45,5;49,5964;6,8754;2825;36,297;33,941;8,17938;0,356341;-0,020491;-0,017190;0;idle
12:45,6;49,5922;6,7910;2752;36,301;33,943;7,74718;0,331949;-0,030732;-0,027052;0;idle
12:45,6;49,6017;6,5292;2684;36,304;33,944;7,33197;0,315403;-0,028542;-0,023629;0;idle
12:45,6;49,6003;6,3748;2622;36,307;33,946;7,03089;0,304040;-0,030833;-0,026252;0;idle
12:45,6;49,6261;6,2196;2556;36,309;33,947;6,73569;0,278971;0,008238;0,008325;0;idle
12:45,6;49,6533;5,9760;2491;36,311;33,948;6,28453;0,276551;0,008116;0,007896;0;idle
12:45,6;49,6944;5,7780;2435;36,313;33,948;5,98633;0,265746;0,016190;0,012929;0;idle
12:45,6;49,6590;5,6998;2369;36,315;33,949;5,70113;0,251596;-0,022263;-0,018920;0;idle
12:45,6;49,6691;5,4655;2312;36,316;33,949;5,43540;0,233913;-0,009952;-0,007500;0;idle
12:45,6;49,6900;5,4783;2257;36,317;33,949;5,15648;0,221111;-0,025299;-0,021085;0;idle
12:45,6;49,7015;5,2352;2201;36,318;33,948;4,96172;0,209535;-0,021857;-0,017380;0;idle
12:45,7;49,7059;5,0178;2151;36,318;33,947;4,70692;0,208670;-0,024776;-0,020010;0;idle
12:45,7;49,7447;4,8905;2090;36,318;33,947;4,40618;0,185832;-0,025060;-0,020358;0;idle
12:45,7;49,7272;4,7817;2041;36,318;33,945;4,24793;0,187608;0,005382;0,006072;0;idle
12:45,7;49,7721;4,6482;1987;36,318;33,944;3,95966;0,169726;0,021905;0,018028;0;idle
12:45,7;49,7626;4,5677;1942;36,317;33,943;3,89884;0,164846;0,025265;0,019879;0;idle
12:45,7;49,7578;4,4739;1892;36,317;33,941;3,58924;0,156901;0,019852;0,016167;0;idle
12:45,7;49,7756;4,2137;1845;36,316;33,939;3,41243;0,147228;-0,013862;-0,012144;0;idle
12:45,7;49,7864;4,2499;1806;36,315;33,937;3,32981;0,142593;-0,020837;-0,018133;0;idle
12:45,7;49,7831;4,1217;1755;36,313;33,935;3,10509;0,128398;0,010087;0,009025;0;idle
12:45,7;49,8101;3,9566;1710;36,312;33,933;2,96819;0,125667;0,012480;0,010486;0;idle
12:45,8;49,7965;3,8904;1668;36,310;33,930;2,79079;0,120057;-0,016650;-0,012238;0;idle
12:45,8;49,8097;3,8194;1627;36,308;33,928;2,69313;0,121250;0,017440;0,016773;0;idle
12:45,8;49,8100;3,7634;1592;36,306;33,925;2,55911;0,113269;0,000098;-0,000210;0;idle
12:45,8;49,8340;3,6130;1551;36,304;33,922;2,47917;0,107373;-0,016224;-0,015373;0;idle
12:45,8;49,8391;3,5372;1511;36,301;33,919;2,39001;0,091567;0,020234;0,017276;0;idle
12:45,8;49,8458;3,4470;1473;36,299;33,916;2,21961;0,099733;0,007611;0,006917;0;idle
12:45,8;49,8442;3,3457;1436;36,296;33,912;2,21066;0,098084;-0,016027;-0,014380;0;idle
12:45,8;49,8444;3,3455;1403;36,293;33,909;1,98623;0,087739;-0,018390;-0,018377;0;idle
12:45,8;49,8466;3,1836;1368;36,290;33,906;1,82397;0,073783;0,011737;0,010745;0;idle
12:45,8;49,8483;3,2462;1340;36,287;33,902;1,91679;0,081142;0,015384;0,010946;0;idle
12:45,9;49,8699;3,1003;1300;36,284;33,898;1,71370;0,070944;-0,009788;-0,009308;0;idle
12:45,9;49,8923;2,9895;1269;36,281;33,895;1,61053;0,071634;0,017000;0,010712;0;idle
12:45,9;49,8778;3,0278;1237;36,277;33,891;1,59728;0,061652;-0,001210;-0,000213;0;idle
12:45,9;49,8934;2,8812;1207;36,274;33,887;1,54335;0,060924;0,000471;0,002231;0;idle
12:45,9;49,8910;2,8420;1175;36,270;33,883;1,41021;0,065545;0,008782;0,006394;0;idle
12:45,9;49,8808;2,9080;1148;36,267;33,879;1,36026;0,062880;0,011284;0,011043;0;idle
12:45,9;49,9100;2,7015;1124;36,263;33,875;1,22934;0,054163;-0,014323;-0,011783;0;idle
12:45,9;49,9047;2,7741;1090;36,259;33,870;1,20412;0,044270;0,005908;0,004406;0;idle
12:45,9;49,9211;2,5211;1065;36,255;33,866;1,16357;0,051653;-0,010694;-0,008341;0;idle
12:45,9;49,9134;2,5755;1039;36,251;33,862;1,17586;0,045600;0,012706;0,009763;0;idle
12:46,0;49,9268;2,5809;1013;36,247;33,857;1,02747;0,054168;0,009891;0,007891;0;idle
12:46,0;49,8787;2,5736;986;36,242;33,853;1,01202;0,042072;0,010152;0,008158;0;idle
12:46,0;49,9222;2,4315;965;36,238;33,848;1,01770;0,039746;-0,000288;-0,001934;0;idle
12:46,0;49,9367;2,4434;938;36,234;33,844;0,80122;0,038205;0,005578;0,006287;0;idle
12:46,0;49,9261;2,4854;918;36,229;33,839;0,81975;0,032544;-0,014328;-0,012883;0;idle
12:46,0;49,9141;2,3327;895;36,225;33,834;0,82490;0,029570;-0,011567;-0,009960;0;idle
12:46,0;49,9160;2,3770;875;36,221;33,830;0,82641;0,040705;-0,009878;-0,006993;0;idle
12:46,0;49,9314;2,2723;850;36,216;33,825;0,82608;0,030786;0,012246;0,009001;0;idle
12:46,0;49,9439;2,1927;828;36,211;33,820;0,69816;0,032395;0,006854;0,005116;0;idle
12:46,0;49,9431;2,1224;809;36,206;33,815;0,66588;0,026522;-0,001731;-0,002872;0;idle
12:46,1;49,9370;2,1429;789;36,201;33,810;0,65513;0,029566;-0,009017;-0,006527;0;idle
12:46,1;49,9237;2,2641;768;36,197;33,805;0,55359;0,022042;-0,006402;-0,007080;0;idle
12:46,1;49,9307;2,1797;751;36,192;33,800;0,61213;0,028787;-0,010590;-0,009289;0;idle
12:46,1;49,9241;2,2326;733;36,187;33,795;0,46476;0,023461;0,005073;0,004380;0;idle
12:46,1;49,9489;2,0181;713;36,182;33,790;0,40768;0,030021;-0,009041;-0,010467;0;idle
12:46,1;49,9604;1,9553;698;36,177;33,785;0,45188;0,021328;-0,003402;-0,000794;0;idle
12:46,1;49,9408;1,9480;676;36,172;33,780;0,54433;0,020965;-0,010480;-0,007491;0;idle
12:46,1;49,9632;1,9626;664;36,167;33,774;0,50252;0,018259;-0,003591;-0,004019;0;idle
12:46,1;49,9607;1,9083;642;36,162;33,769;0,42061;0,020345;0,004951;0,004055;0;idle
12:46,1;49,9393;1,9902;628;36,157;33,764;0,43095;0,016420;-0,009019;-0,007569;0;idle
12:46,2;49,9495;1,9308;614;36,151;33,759;0,38039;0,020679;0,010460;0,009026;0;idle
12:46,2;49,9616;1,8664;601;36,146;33,753;0,30480;0,015084;-0,009390;-0,007863;0;idle
12:46,2;49,9605;1,9492;586;36,141;33,748;0,34372;0,020035;-0,002532;-0,002294;0;idle
12:46,2;49,9664;1,8985;574;36,136;33,743;0,34772;0,013316;-0,007728;-0,007371;0;idle
12:46,2;49,9535;1,8620;552;36,131;33,738;0,22979;0,016192;-0,005272;-0,004623;0;idle
12:46,2;49,9511;1,8665;543;36,125;33,732;0,36648;0,014935;-0,008501;-0,007783;0;idle
12:46,2;49,9699;1,7303;523;36,120;33,727;0,31711;0,012613;0,008763;0,009093;0;idle
12:46,2;49,9817;1,7888;512;36,115;33,722;0,21543;0,010690;0,006346;0,007120;0;idle
12:46,2;49,9769;1,7034;504;36,109;33,716;0,27500;0,015699;-0,003322;-0,004852;0;idle
12:46,2;49,9801;1,7515;491;36,104;33,711;0,18944;0,015636;0,006877;0,005934;0;idle
12:46,3;49,9558;1,7206;479;36,098;33,705;0,27905;0,000000;-0,008622;-0,007198;0;idle
12:46,3;49,9578;1,7541;469;36,093;33,700;0,20252;0,004681;-0,002769;-0,004341;0;idle
12:46,3;49,9729;1,6241;455;36,087;33,694;0,24568;0,002095;0,008106;0,005990;0;idle
12:46,3;49,9605;1,6557;446;36,082;33,689;0,20920;0,011942;0,002245;0,001174;0;idle
12:46,3;49,9740;1,6547;435;36,076;33,683;0,16385;0,013184;0,001200;0,002433;0;idle
12:46,3;49,9822;1,6248;420;36,071;33,678;0,17679;0,002626;-0,007472;-0,006032;0;idle
12:46,3;49,9856;1,6763;408;36,065;33,672;0,18104;0,008631;0,005116;0,005219;0;idle
12:46,3;49,9648;1,6180;399;36,059;33,667;0,18034;0,013263;-0,001728;-0,001429;0;idle
12:46,3;49,9748;1,5891;392;36,054;33,661;0,15116;0,007800;0,006200;0,004804;0;idle
12:46,3;49,9769;1,5378;382;36,048;33,656;0,14683;0,008481;0,001151;0,001289;0;idle
12:46,4;49,9941;1,5882;372;36,042;33,650;0,14861;0,007734;0,003082;0,003650;0;idle
12:46,4;49,9722;1,6391;364;36,037;33,645;0,09082;0,003697;-0,005029;-0,004791;0;idle
12:46,4;49,9834;1,5622;357;36,031;33,639;0,14520;0,007959;-0,002638;-0,002219;0;idle
12:46,4;49,9852;1,5502;349;36,026;33,634;0,12131;0,010927;0,001569;-0,000095;0;idle
12:46,4;49,9806;1,4890;340;36,020;33,628;0,11319;0,007466;0,009112;0,008261;0;idle
12:46,4;49,9999;1,5013;331;36,014;33,622;0,04629;0,004486;-0,004358;-0,003329;0;idle
12:46,4;49,9989;1,5603;317;36,009;33,617;0,14793;0,004471;-0,003405;-0,001509;0;idle
12:46,4;49,9865;1,4523;313;36,003;33,611;0,08252;0,011349;0,005420;0,003571;0;idle
12:46,4;50,0010;1,4029;306;35,997;33,606;0,14036;0,000000;-0,007073;-0,005023;0;idle
12:46,4;50,0070;1,4307;302;35,991;33,600;0,04737;0,008693;0,006643;0,005293;0;idle
12:46,5;49,9962;1,3946;287;35,985;33,594;0,15013;0,000000;0,009135;0,007774;0;idle
12:46,5;49,9946;1,4371;283;35,979;33,589;0,16704;0,003155;0,004931;0,005709;0;idle
12:46,5;50,0058;1,4119;279;35,974;33,583;0,04157;0,006200;-0,005542;-0,004499;0;idle
12:46,5;49,9849;1,4594;272;35,968;33,577;0,10670;0,009686;0,006543;0,005703;0;idle
12:46,5;50,0094;1,3495;261;35,962;33,572;0,08813;0,000685;0,004936;0,005736;0;idle
12:46,5;49,9798;1,6055;370;35,957;33,566;0,18214;0,000000;-0,002415;-0,000982;3;run_3
12:46,5;50,0079;1,5503;475;35,951;33,561;0,26129;0,006018;0,001626;0,000989;3;run_3
12:46,5;49,9726;1,8601;579;35,946;33,556;0,32680;0,018088;0,001491;0,001192;3;run_3
12:46,5;49,9447;1,9602;679;35,941;33,551;0,49908;0,023914;0,009476;0,008692;3;run_3
12:46,5;49,9323;2,0663;772;35,937;33,547;0,59871;0,024633;-0,010320;-0,007940;3;run_3
12:46,6;49,9155;2,3555;865;35,933;33,543;0,71175;0,037873;-0,007733;-0,008724;3;run_3
12:46,6;49,9252;2,5297;956;35,929;33,539;0,92487;0,038088;0,012064;0,010748;3;run_3
12:46,6;49,9090;2,5697;1047;35,926;33,535;1,12373;0,051122;-0,010664;-0,009441;3;run_3
12:46,6;49,8865;2,7613;1134;35,922;33,532;1,35724;0,058750;0,013878;0,011712;3;run_3
12:46,6;49,8609;3,0523;1224;35,920;33,529;1,56675;0,067801;-0,003150;-0,000226;3;run_3
12:46,6;49,8309;3,2025;1305;35,917;33,526;1,67397;0,073561;0,017276;0,014573;3;run_3
12:46,6;49,8582;3,2907;1385;35,915;33,524;1,98196;0,081306;-0,008870;-0,006611;3;run_3
12:46,6;49,8415;3,4674;1466;35,913;33,521;2,17712;0,096239;0,013028;0,010383;3;run_3
12:46,6;49,8296;3,6538;1544;35,912;33,519;2,55018;0,110108;0,013304;0,011983;3;run_3
12:46,6;49,8000;3,8298;1617;35,911;33,518;2,65107;0,116759;0,017681;0,013079;3;run_3
12:46,7;49,8088;4,0209;1694;35,910;33,516;2,93468;0,124437;0,013623;0,010240;3;run_3
12:46,7;49,7889;4,0751;1763;35,909;33,515;3,21812;0,134676;0,021459;0,018521;3;run_3
12:46,7;49,7832;4,2466;1833;35,909;33,514;3,45626;0,152428;-0,023484;-0,020062;3;run_3
12:46,7;49,7420;4,5292;1904;35,909;33,513;3,67439;0,161428;0,010236;0,008375;3;run_3
12:46,7;49,7604;4,5542;1965;35,909;33,513;3,88475;0,166515;0,024006;0,020874;3;run_3
12:46,7;49,7360;4,7976;2033;35,909;33,513;4,24693;0,190822;0,023878;0,018776;3;run_3
12:46,7;49,7245;4,9680;2094;35,910;33,513;4,39482;0,189562;0,021376;0,017979;3;run_3
12:46,7;49,7150;5,1933;2161;35,912;33,513;4,71771;0,211277;0,022274;0,018864;3;run_3
12:46,7;49,7075;5,3368;2221;35,913;33,514;5,08388;0,221945;-0,021815;-0,018720;3;run_3
12:46,7;49,6850;5,3551;2278;35,915;33,515;5,24226;0,221814;-0,030125;-0,023695;3;run_3
12:46,8;49,6874;5,5335;2335;35,917;33,516;5,53617;0,235677;-0,029878;-0,025154;3;run_3
12:46,8;49,6747;5,7045;2393;35,919;33,517;5,86893;0,256866;0,005916;0,005116;3;run_3
12:46,8;49,6521;5,8520;2449;35,922;33,519;6,05188;0,256762;-0,024183;-0,022346;3;run_3
12:46,8;49,6491;6,0908;2502;35,925;33,521;6,42403;0,281102;0,003641;0,001668;3;run_3
12:46,8;49,6261;6,1914;2554;35,928;33,523;6,69282;0,288137;0,026304;0,022458;3;run_3
12:46,8;49,6287;6,3151;2602;35,932;33,525;6,92970;0,304855;0,019505;0,016409;3;run_3
12:46,8;49,5912;6,5637;2650;35,936;33,528;7,13334;0,298206;-0,028856;-0,024199;3;run_3
12:46,8;49,6043;6,5961;2701;35,939;33,530;7,47767;0,320539;-0,031493;-0,028452;3;run_3
12:46,8;49,5867;6,7956;2748;35,944;33,533;7,60297;0,334155;-0,030993;-0,026587;3;run_3
12:46,8;49,5650;6,8525;2792;35,948;33,536;7,94523;0,341154;0,029997;0,025100;3;run_3
12:46,9;49,5784;7,0088;2834;35,953;33,540;8,11882;0,353427;0,033296;0,028307;3;run_3
12:46,9;49,5471;7,2460;2876;35,958;33,543;8,44572;0,361628;-0,012041;-0,009548;3;run_3
12:46,9;49,5373;7,3501;2922;35,963;33,547;8,76447;0,381406;0,006028;0,004362;3;run_3
12:46,9;49,5380;7,2899;2960;35,969;33,551;8,91792;0,392727;-0,034778;-0,028510;3;run_3
12:46,9;49,5365;7,5457;3006;35,974;33,555;9,16355;0,390668;-0,026788;-0,024101;3;run_3
12:46,9;49,5359;7,6016;3045;35,980;33,559;9,42803;0,410867;0,029478;0,026882;3;run_3
12:46,9;49,5173;7,8061;3079;35,986;33,564;9,69173;0,417198;-0,022910;-0,018339;3;run_3
12:46,9;49,4983;7,9211;3122;35,992;33,569;9,89687;0,420065;0,032972;0,026180;3;run_3
12:46,9;49,5083;7,9757;3157;35,999;33,573;10,10707;0,434324;0,005445;0,004576;3;run_3
12:46,9;49,4606;8,2561;3190;36,006;33,579;10,45595;0,451239;0,025930;0,020519;3;run_3
12:47,0;49,4899;8,2468;3227;36,013;33,584;10,55191;0,456988;-0,029286;-0,023416;3;run_3
12:47,0;49,4610;8,4255;3260;36,020;33,589;10,84429;0,473186;-0,002986;-0,002899;3;run_3
12:47,0;49,4620;8,5087;3293;36,027;33,595;11,07722;0,478999;0,027642;0,023341;3;run_3
12:47,0;49,4505;8,6495;3326;36,035;33,601;11,32233;0,492492;-0,037355;-0,030246;3;run_3
12:47,0;49,4422;8,8387;3358;36,043;33,607;11,51411;0,489116;-0,013518;-0,010927;3;run_3
12:47,0;49,4173;8,8544;3391;36,051;33,613;11,74073;0,505366;0,005621;0,004648;3;run_3
12:47,0;49,4257;8,9909;3420;36,059;33,619;11,86564;0,509046;0,016400;0,011533;3;run_3
12:47,0;49,4249;9,0894;3450;36,067;33,626;12,10786;0,517674;-0,026309;-0,020189;3;run_3
12:47,0;49,4148;9,1750;3477;36,076;33,632;12,35959;0,526175;0,009071;0,007190;3;run_3
12:47,0;49,3879;9,2616;3507;36,085;33,639;12,47390;0,545265;0,004355;0,003478;3;run_3
12:47,1;49,3980;9,3417;3530;36,094;33,646;12,75950;0,549062;0,024487;0,018173;3;run_3
12:47,1;49,3921;9,4747;3559;36,103;33,653;12,98128;0,550246;-0,015846;-0,012825;3;run_3
12:47,1;49,3797;9,5814;3584;36,112;33,660;13,06260;0,558690;-0,033786;-0,026049;3;run_3
12:47,1;49,3790;9,5732;3605;36,121;33,667;13,24937;0,561705;-0,039678;-0,029929;3;run_3
12:47,1;49,3366;9,8251;3632;36,131;33,674;13,53376;0,574165;0,016410;0,012788;3;run_3
12:47,1;49,3493;9,8354;3656;36,140;33,682;13,56838;0,593885;-0,039232;-0,030682;3;run_3
12:47,1;49,3572;9,8834;3682;36,150;33,689;13,80053;0,600576;-0,040675;-0,033016;3;run_3
12:47,1;49,3630;9,9775;3700;36,160;33,697;13,93466;0,606887;0,042464;0,035543;3;run_3
12:47,1;49,3428;10,0793;3722;36,170;33,705;14,17174;0,609890;-0,018139;-0,015116;3;run_3
12:47,1;49,3374;10,0827;3747;36,180;33,713;14,27368;0,618309;0,036446;0,028128;3;run_3
12:47,2;49,3284;10,2365;3767;36,191;33,721;14,38431;0,623353;0,035897;0,029621;3;run_3
12:47,2;49,3316;10,2716;3783;36,201;33,729;14,59087;0,631939;0,038884;0,032396;3;run_3
12:47,2;49,3136;10,4213;3807;36,212;33,737;14,79716;0,638269;-0,004385;-0,003938;3;run_3
12:47,2;49,3184;10,4600;3826;36,222;33,745;14,90568;0,643452;-0,022386;-0,019875;3;run_3
12:47,2;49,3100;10,5249;3848;36,233;33,754;15,06635;0,647908;-0,035523;-0,030254;3;run_3
12:47,2;49,3023;10,5702;3865;36,244;33,762;15,29085;0,653517;0,006141;0,006471;3;run_3
12:47,2;49,2933;10,7339;3884;36,255;33,771;15,38345;0,656426;-0,038708;-0,029968;3;run_3
12:47,2;49,3113;10,6205;3899;36,266;33,780;15,51218;0,674167;-0,027863;-0,024055;3;run_3
12:47,2;49,2899;10,9401;3917;36,278;33,789;15,57735;0,668305;0,004685;0,004102;3;run_3
12:47,2;49,2826;10,9236;3934;36,289;33,798;15,82840;0,692108;0,035415;0,029345;3;run_3
12:47,3;49,2871;10,8832;3947;36,300;33,807;15,91911;0,685398;-0,042281;-0,035153;3;run_3
12:47,3;49,2814;11,0035;3968;36,312;33,816;16,06977;0,696666;-0,036974;-0,031785;3;run_3
12:47,3;49,2603;11,0673;3983;36,324;33,825;16,19851;0,694207;-0,043539;-0,036524;3;run_3
12:47,3;49,2647;11,0319;3998;36,335;33,834;16,31019;0,698551;-0,010521;-0,008162;3;run_3
12:47,3;49,2436;11,1862;4012;36,347;33,843;16,40093;0,707164;0,042393;0,036398;3;run_3
12:47,3;49,2489;11,1776;4027;36,359;33,852;16,56752;0,712707;0,014059;0,012287;3;run_3
12:47,3;49,2626;11,2403;4040;36,371;33,862;16,62520;0,723816;-0,034331;-0,030518;3;run_3
12:47,3;49,2713;11,3422;4052;36,383;33,871;16,71039;0,716045;-0,044451;-0,037358;3;run_3
12:47,3;49,2500;11,3601;4070;36,395;33,881;16,83658;0,725934;0,045334;0,035880;3;run_3
12:47,3;49,2495;11,3590;4085;36,407;33,890;17,05919;0,731012;0,034785;0,029521;3;run_3
12:47,4;49,2504;11,4618;4095;36,419;33,900;17,13423;0,738170;0,015054;0,013357;3;run_3
12:47,4;49,2419;11,4143;4105;36,431;33,909;17,18184;0,738955;-0,044046;-0,035981;3;run_3
12:47,4;49,2467;11,6192;4122;36,444;33,919;17,41109;0,749153;0,025142;0,020833;3;run_3
12:47,4;49,2333;11,5673;4131;36,456;33,929;17,40287;0,752112;-0,031221;-0,026100;3;run_3
12:47,4;49,2155;11,6967;4142;36,469;33,939;17,57854;0,755771;-0,042743;-0,033603;3;run_3
12:47,4;49,2374;11,6808;4154;36,481;33,948;17,56011;0,769508;0,033992;0,027484;3;run_3
12:47,4;49,2041;11,7016;4170;36,494;33,958;17,70198;0,762062;0,039782;0,032389;3;run_3
12:47,4;49,2057;11,8522;4181;36,507;33,968;17,89683;0,777304;0,043916;0,035258;3;run_3
12:47,4;49,1988;11,8779;4184;36,520;33,978;17,80531;0,771334;-0,046660;-0,040594;3;run_3
12:47,4;49,2091;11,9149;4192;36,532;33,988;17,89978;0,772559;0,035775;0,029972;3;run_3
12:47,5;49,1783;11,9620;4207;36,545;33,999;17,98432;0,784105;-0,015988;-0,013760;3;run_3
12:47,5;49,2183;11,8616;4213;36,558;34,009;18,08096;0,778595;0,027544;0,022347;3;run_3
12:47,5;49,2014;11,9914;4223;36,571;34,019;18,18057;0,782537;-0,035352;-0,028021;3;run_3
