TIME,Run_ID,command_pct,rpm,thrust_n,torque_nm,vibration_g
not-recorded,0,0,0.28,0.0000,0.00698,0.000102
not-recorded,0,0,0.41,0.0248,0.00000,-0.002140
not-recorded,0,0,0.41,0.0000,0.00395,-0.002661
not-recorded,0,0,2.06,0.0384,0.00168,0.001042
not-recorded,0,0,0.00,0.0000,0.00000,0.000822
not-recorded,0,0,0.17,0.0000,0.00821,0.001642
not-recorded,0,0,0.00,0.0000,0.00162,0.000606
not-recorded,0,0,1.83,0.0219,0.00000,0.002106
not-recorded,0,0,0.00,0.0446,0.00778,0.000249
not-recorded,0,0,0.00,0.0000,0.00132,-0.001559
not-recorded,0,0,0.14,0.0000,0.00365,0.002356
not-recorded,0,0,0.00,0.0331,0.00027,0.001772
not-recorded,0,0,0.00,0.0197,0.00000,-0.001382
not-recorded,0,0,3.18,0.0000,0.00024,0.001364
not-recorded,0,0,0.00,0.0000,0.00000,-0.000061
not-recorded,0,0,0.00,0.0228,0.00000,0.000549
not-recorded,0,0,1.78,0.0683,0.00000,0.000817
not-recorded,0,0,0.00,0.0000,0.00338,-0.002073
not-recorded,0,0,2.06,0.0000,0.00608,-0.001955
not-recorded,0,0,0.35,0.0211,0.00332,0.003335
not-recorded,0,0,3.18,0.0279,0.00276,0.000587
not-recorded,0,0,1.14,0.0368,0.00321,0.001940
not-recorded,0,0,0.00,0.0117,0.00019,0.001762
not-recorded,0,0,1.34,0.0103,0.00662,-0.000651
not-recorded,0,0,0.04,0.0137,0.00000,-0.000366
not-recorded,0,0,0.00,0.0000,0.00586,0.000652
not-recorded,0,0,0.00,0.0643,0.00168,0.000764
not-recorded,0,0,0.10,0.0363,0.00174,0.000555
not-recorded,0,0,0.00,0.0000,0.00432,-0.001038
not-recorded,0,0,0.00,0.0000,0.00661,0.000452
not-recorded,0,0,0.00,0.0000,0.00000,0.000853
not-recorded,0,0,3.04,0.0000,0.00000,-0.000397
not-recorded,0,0,0.00,0.0000,0.00181,0.001506
not-recorded,0,0,0.00,0.0052,0.00000,0.002964
not-recorded,0,0,2.31,0.0000,0.00000,-0.000662
not-recorded,0,0,0.00,0.0005,0.00000,-0.001450
not-recorded,0,0,0.65,0.0218,0.00236,0.000582
not-recorded,0,0,0.00,0.0000,0.00000,0.000158
not-recorded,0,0,0.00,0.0092,0.00000,-0.001222
not-recorded,0,0,1.54,0.0013,0.00000,0.001150
not-recorded,0,0,0.51,0.0000,0.00000,0.000138
not-recorded,1,40,5.46,0.0178,0.00000,0.000874
not-recorded,1,40,13.12,0.0000,0.00000,0.002484
not-recorded,1,40,18.82,0.0295,0.00000,0.002075
not-recorded,1,40,20.24,0.0393,0.00237,0.005081
not-recorded,1,40,23.40,0.0058,0.00000,0.001033
not-recorded,1,40,28.95,0.0251,0.00000,0.001519
not-recorded,1,40,31.90,0.0459,0.00859,0.003733
not-recorded,1,40,41.52,0.0000,0.00000,0.002712
not-recorded,1,40,42.33,0.0000,0.00000,0.003399
not-recorded,1,40,44.12,0.0000,0.00232,0.003395
not-recorded,1,40,55.50,0.0207,0.00196,0.005009
not-recorded,1,40,56.70,0.0909,0.00213,0.006564
not-recorded,1,40,61.35,0.0000,0.00775,0.002827
not-recorded,1,40,64.04,0.0515,0.00000,0.005600
not-recorded,1,40,70.25,0.0222,0.00433,0.006116
not-recorded,1,40,75.48,0.0000,0.00000,0.006172
not-recorded,1,40,74.91,0.0366,0.00126,0.004024
not-recorded,1,40,81.51,0.0000,0.00266,0.002895
not-recorded,1,40,86.14,0.0000,0.00301,0.002867
not-recorded,1,40,93.44,0.0265,0.00000,0.003555
not-recorded,1,40,100.66,0.0719,0.00000,0.002454
not-recorded,1,40,101.14,0.0000,0.00582,0.002928
not-recorded,1,40,105.99,0.0300,0.00345,0.000802
not-recorded,1,40,111.10,0.0000,0.00292,-0.000374
not-recorded,1,40,110.73,0.0000,0.00004,0.001033
not-recorded,1,40,115.99,0.0114,0.00000,0.000554
not-recorded,1,40,124.32,0.0261,0.00000,-0.000747
not-recorded,1,40,128.62,0.0782,0.00067,-0.000964
not-recorded,1,40,132.51,0.0863,0.00470,-0.002108
not-recorded,1,40,133.99,0.0178,0.00000,-0.004058
not-recorded,1,40,136.65,0.0072,0.00089,-0.004894
not-recorded,1,40,143.62,0.0255,0.00285,-0.002825
not-recorded,1,40,148.80,0.0564,0.00000,-0.003733
not-recorded,1,40,155.08,0.0000,0.00145,-0.005960
not-recorded,1,40,157.78,0.0272,0.00000,-0.005841
not-recorded,1,40,163.54,0.0636,0.00184,-0.006703
not-recorded,1,40,170.42,0.0324,0.00000,-0.007384
not-recorded,1,40,172.08,0.0000,0.00175,-0.007120
not-recorded,1,40,178.48,0.0856,0.00000,-0.006597
not-recorded,1,40,179.27,0.0293,0.00000,-0.007360
not-recorded,1,40,185.07,0.0000,0.00000,-0.005210
not-recorded,1,40,189.96,0.0444,0.00251,-0.004954
not-recorded,1,40,195.41,0.0111,0.00453,-0.005937
not-recorded,1,40,200.74,0.0192,0.00556,-0.005113
not-recorded,1,40,203.73,0.0839,0.00000,-0.002043
not-recorded,1,40,205.90,0.0565,0.00312,-0.003653
not-recorded,1,40,208.94,0.0693,0.00250,-0.002470
not-recorded,1,40,211.47,0.0184,0.00097,-0.000846
not-recorded,1,40,220.34,0.0647,0.00000,0.000827
not-recorded,1,40,222.84,0.0556,0.00857,0.001220
not-recorded,1,40,225.27,0.0202,0.00000,0.002586
not-recorded,1,40,233.98,0.0431,0.00417,0.003695
not-recorded,1,40,238.47,0.1067,0.00000,0.005345
not-recorded,1,40,241.60,0.1133,0.00000,0.005081
not-recorded,1,40,248.31,0.0051,0.00219,0.005442
not-recorded,1,40,246.83,0.0467,0.00340,0.004311
not-recorded,1,40,252.28,0.0663,0.00000,0.005933
not-recorded,1,40,255.29,0.0794,0.00429,0.006751
not-recorded,1,40,262.43,0.0849,0.00243,0.005895
not-recorded,1,40,267.75,0.0918,0.00092,0.006867
not-recorded,1,40,270.49,0.0371,0.00168,0.007145
not-recorded,1,40,273.57,0.1243,0.00237,0.006354
not-recorded,1,40,281.76,0.0262,0.00586,0.007575
not-recorded,1,40,282.47,0.1117,0.00487,0.008398
not-recorded,1,40,290.33,0.0885,0.00000,0.005338
not-recorded,1,40,290.56,0.1338,0.00470,0.005047
not-recorded,1,40,294.30,0.0608,0.00502,0.004482
not-recorded,1,40,302.97,0.0530,0.00456,0.003901
not-recorded,1,40,304.77,0.0937,0.00000,0.002104
not-recorded,1,40,305.06,0.0517,0.00380,0.001150
not-recorded,1,40,311.19,0.1357,0.00557,0.001488
not-recorded,1,40,317.12,0.1341,0.01214,0.001030
not-recorded,1,40,315.22,0.1412,0.00439,0.001603
not-recorded,1,40,320.36,0.1607,0.00442,-0.000654
not-recorded,1,40,328.10,0.1291,0.00000,-0.002922
not-recorded,1,40,329.25,0.1278,0.00694,-0.003407
not-recorded,1,40,333.46,0.1022,0.00607,-0.002762
not-recorded,1,40,341.40,0.1005,0.00435,-0.005175
not-recorded,1,40,344.67,0.1476,0.00114,-0.005777
not-recorded,1,40,346.52,0.1126,0.00838,-0.006492
not-recorded,1,40,351.31,0.0967,0.01226,-0.008123
not-recorded,1,40,356.46,0.2126,0.00649,-0.006581
not-recorded,1,40,359.43,0.1146,0.00269,-0.007598
not-recorded,1,40,363.91,0.0974,0.00594,-0.009821
not-recorded,1,40,367.05,0.1269,0.01007,-0.008332
not-recorded,1,40,369.87,0.1066,0.00821,-0.010641
not-recorded,1,40,373.58,0.1122,0.00241,-0.006057
not-recorded,1,40,379.67,0.1042,0.00603,-0.006851
not-recorded,1,40,384.24,0.1770,0.01284,-0.004830
not-recorded,1,40,387.22,0.1146,0.01347,-0.005608
not-recorded,1,40,389.92,0.1224,0.01019,-0.004990
not-recorded,1,40,392.04,0.1978,0.01159,-0.003028
not-recorded,1,40,397.20,0.1691,0.00156,-0.000912
not-recorded,1,40,402.86,0.1107,0.00918,-0.001810
not-recorded,1,40,408.04,0.1649,0.01113,0.002538
not-recorded,1,40,411.59,0.1713,0.00668,0.001485
not-recorded,1,40,416.09,0.1527,0.01174,0.003382
not-recorded,1,40,415.60,0.1502,0.01254,0.003447
not-recorded,1,40,421.06,0.1721,0.00746,0.006528
not-recorded,1,40,426.65,0.2572,0.01168,0.005432
not-recorded,1,40,429.70,0.2306,0.00849,0.008336
not-recorded,1,40,434.74,0.2622,0.00809,0.010933
not-recorded,1,40,437.24,0.1650,0.00528,0.007271
not-recorded,1,40,442.40,0.1968,0.01147,0.009620
not-recorded,1,40,443.78,0.2438,0.00975,0.009729
not-recorded,1,40,447.38,0.2247,0.00722,0.010186
not-recorded,1,40,450.34,0.1943,0.01181,0.008287
not-recorded,1,40,457.59,0.2105,0.00722,0.010045
not-recorded,1,40,456.72,0.1817,0.00987,0.007741
not-recorded,1,40,467.23,0.1640,0.00739,0.006528
not-recorded,1,40,467.80,0.2500,0.01053,0.006829
not-recorded,1,40,468.10,0.2286,0.01508,0.005875
not-recorded,1,40,470.59,0.2123,0.01001,0.006273
not-recorded,1,40,476.35,0.2197,0.01191,0.006851
not-recorded,1,40,481.48,0.2493,0.00555,0.002666
not-recorded,1,40,488.19,0.2853,0.01200,0.000273
not-recorded,1,40,491.43,0.2091,0.01349,-0.000879
not-recorded,1,40,496.99,0.3136,0.00477,-0.004589
not-recorded,1,40,498.10,0.2826,0.00995,-0.002844
not-recorded,1,40,503.51,0.2484,0.01008,-0.005359
not-recorded,1,40,502.45,0.2508,0.01378,-0.004451
not-recorded,1,40,510.01,0.2158,0.01481,-0.007999
not-recorded,1,40,513.25,0.2865,0.01006,-0.009604
not-recorded,1,40,513.82,0.2437,0.00939,-0.009275
not-recorded,1,40,520.24,0.2346,0.01049,-0.008574
not-recorded,1,40,527.50,0.2917,0.00943,-0.008822
not-recorded,1,40,524.74,0.2417,0.00803,-0.011053
not-recorded,1,40,532.74,0.2667,0.01418,-0.012108
not-recorded,1,40,535.12,0.2709,0.01042,-0.009523
not-recorded,1,40,540.02,0.2784,0.01140,-0.010627
not-recorded,1,40,541.42,0.3042,0.01544,-0.009439
not-recorded,1,40,543.15,0.3192,0.01329,-0.008410
not-recorded,1,40,548.25,0.2734,0.01354,-0.008226
not-recorded,1,40,557.09,0.3026,0.01799,-0.005039
not-recorded,1,40,557.24,0.2323,0.01646,-0.003789
not-recorded,1,40,559.03,0.3142,0.02106,-0.002137
not-recorded,1,40,562.35,0.2507,0.01654,-0.002007
not-recorded,1,40,565.34,0.3721,0.01651,-0.002347
not-recorded,1,40,570.01,0.2624,0.01151,0.000499
not-recorded,1,40,571.85,0.3933,0.01794,0.001446
not-recorded,1,40,579.38,0.3229,0.02308,0.004369
not-recorded,1,40,584.70,0.3765,0.01379,0.006875
not-recorded,1,40,587.08,0.3633,0.02035,0.007397
not-recorded,1,40,591.64,0.3060,0.02357,0.009356
not-recorded,1,40,593.20,0.3556,0.01684,0.011190
not-recorded,1,40,596.63,0.4070,0.01714,0.008835
not-recorded,1,40,600.66,0.3403,0.01375,0.012955
not-recorded,1,40,607.98,0.3708,0.01821,0.011133
not-recorded,1,40,610.20,0.4041,0.02014,0.009781
not-recorded,1,40,609.62,0.3379,0.01363,0.009517
not-recorded,1,40,614.09,0.4412,0.02404,0.011062
not-recorded,1,40,620.63,0.4106,0.01599,0.008757
not-recorded,1,40,620.23,0.3627,0.01766,0.008997
not-recorded,1,40,619.92,0.4018,0.01881,0.009194
not-recorded,1,40,627.38,0.4424,0.01836,0.007176
not-recorded,1,40,629.33,0.3918,0.02119,0.004154
not-recorded,1,40,635.19,0.4681,0.02217,0.004938
not-recorded,1,40,638.68,0.3990,0.01844,0.000874
not-recorded,1,40,640.01,0.3915,0.01634,-0.001737
not-recorded,1,40,640.33,0.4026,0.01600,-0.000765
not-recorded,1,40,645.54,0.3624,0.01353,-0.002637
not-recorded,1,40,651.14,0.4086,0.01533,-0.004343
not-recorded,1,40,654.43,0.4246,0.01988,-0.006369
not-recorded,1,40,660.90,0.4921,0.01816,-0.009021
not-recorded,1,40,660.68,0.4500,0.01624,-0.008214
not-recorded,1,40,662.96,0.4670,0.02335,-0.009295
not-recorded,1,40,667.49,0.4130,0.01671,-0.011471
not-recorded,1,40,670.24,0.4638,0.01972,-0.011780
not-recorded,1,40,676.76,0.4919,0.02750,-0.012320
not-recorded,1,40,678.28,0.3969,0.02541,-0.012496
not-recorded,1,40,677.94,0.5075,0.01683,-0.011029
not-recorded,1,40,685.90,0.4885,0.02230,-0.010623
not-recorded,1,40,687.41,0.4676,0.01940,-0.009204
not-recorded,1,40,690.63,0.4245,0.02498,-0.009735
not-recorded,1,40,694.80,0.4940,0.02517,-0.009229
not-recorded,1,40,698.96,0.4895,0.02861,-0.008418
not-recorded,1,40,704.14,0.4964,0.02297,-0.004701
not-recorded,1,40,702.06,0.5285,0.02368,-0.004409
not-recorded,1,40,711.11,0.4850,0.02604,-0.000845
not-recorded,1,40,709.84,0.5344,0.02615,-0.001581
not-recorded,1,40,717.96,0.5484,0.02498,0.003424
not-recorded,1,40,716.66,0.5279,0.02250,0.003117
not-recorded,1,40,719.73,0.5165,0.02591,0.003942
not-recorded,1,40,724.19,0.4965,0.02279,0.006806
not-recorded,1,40,724.14,0.4697,0.02309,0.007004
not-recorded,1,40,732.14,0.6403,0.02195,0.010285
not-recorded,1,40,733.08,0.5837,0.02541,0.013036
not-recorded,1,40,737.08,0.5558,0.02172,0.013090
not-recorded,1,40,736.86,0.6014,0.02049,0.012834
not-recorded,1,40,747.70,0.6080,0.01646,0.014966
not-recorded,1,40,745.85,0.6215,0.02754,0.015178
not-recorded,1,40,750.46,0.5776,0.02314,0.011073
not-recorded,1,40,755.14,0.5528,0.02123,0.010998
not-recorded,1,40,755.80,0.6149,0.02537,0.011911
not-recorded,1,40,761.70,0.5536,0.02382,0.009144
not-recorded,1,40,761.40,0.6102,0.02346,0.006556
not-recorded,1,40,765.04,0.5965,0.03156,0.009591
not-recorded,1,40,769.46,0.6305,0.02998,0.003113
not-recorded,1,40,774.58,0.6470,0.03246,0.003414
not-recorded,1,40,775.91,0.5673,0.02708,0.000329
not-recorded,1,40,780.82,0.6666,0.02671,-0.003941
not-recorded,1,40,784.52,0.7003,0.02780,-0.004233
not-recorded,1,40,786.95,0.6480,0.01863,-0.005028
not-recorded,1,40,786.78,0.6774,0.03317,-0.007617
not-recorded,1,40,791.02,0.6765,0.02881,-0.009170
not-recorded,1,40,792.55,0.6512,0.02790,-0.008530
not-recorded,1,40,798.73,0.6607,0.03294,-0.012164
not-recorded,1,40,801.43,0.6931,0.02350,-0.010037
not-recorded,1,40,803.28,0.6996,0.03075,-0.013493
not-recorded,1,40,805.50,0.6869,0.02933,-0.013229
not-recorded,1,40,809.25,0.7166,0.02698,-0.011929
not-recorded,1,40,816.53,0.6774,0.02565,-0.013116
not-recorded,1,40,816.18,0.7216,0.02649,-0.012278
not-recorded,1,40,822.32,0.7454,0.02971,-0.010912
not-recorded,1,40,821.12,0.7015,0.02757,-0.010078
not-recorded,1,40,826.23,0.6726,0.02905,-0.006601
not-recorded,1,40,833.62,0.7299,0.02808,-0.005104
not-recorded,1,40,834.40,0.7355,0.03643,-0.003507
not-recorded,1,40,831.99,0.7190,0.02948,-0.006157
not-recorded,1,40,839.09,0.8043,0.03035,0.000453
not-recorded,1,40,838.11,0.7001,0.03606,-0.000936
not-recorded,1,40,845.05,0.7002,0.03613,0.001770
not-recorded,1,40,848.12,0.7372,0.03352,0.006413
not-recorded,1,40,849.94,0.8460,0.03555,0.004885
not-recorded,1,40,857.36,0.7496,0.03810,0.012498
not-recorded,1,40,859.30,0.7603,0.03439,0.013280
not-recorded,1,40,858.93,0.8060,0.03165,0.012802
not-recorded,1,40,865.62,0.7759,0.03838,0.014568
not-recorded,1,40,865.29,0.7729,0.03048,0.014318
not-recorded,1,40,864.71,0.7842,0.02668,0.012723
not-recorded,1,40,871.23,0.8026,0.03661,0.016383
not-recorded,1,40,877.24,0.8094,0.03298,0.012470
not-recorded,1,40,878.91,0.7071,0.03900,0.013893
not-recorded,1,40,881.18,0.8202,0.04530,0.013875
not-recorded,1,40,880.29,0.8136,0.03527,0.012455
not-recorded,1,40,885.79,0.7913,0.03666,0.009505
not-recorded,1,40,889.42,0.7879,0.03666,0.007939
not-recorded,1,40,890.46,0.7819,0.03729,0.007994
not-recorded,1,40,895.76,0.8327,0.03463,0.002591
not-recorded,1,40,897.51,0.8368,0.04167,-0.000325
not-recorded,1,40,897.55,0.8903,0.03596,-0.001048
not-recorded,1,40,900.92,0.8146,0.03103,-0.002633
not-recorded,1,40,910.07,0.8688,0.03102,-0.007332
not-recorded,1,40,908.92,0.8421,0.04101,-0.007527
not-recorded,1,40,907.78,0.8653,0.03263,-0.007682
not-recorded,1,40,915.74,0.9115,0.03066,-0.012979
not-recorded,1,40,920.14,0.8926,0.04241,-0.011574
not-recorded,1,40,924.18,0.8138,0.04136,-0.014405
not-recorded,1,40,923.29,0.9013,0.03259,-0.013281
not-recorded,1,40,927.79,0.8237,0.04416,-0.015764
not-recorded,1,40,927.52,0.9144,0.04084,-0.015923
not-recorded,1,40,933.61,0.9058,0.03936,-0.013436
not-recorded,1,40,935.61,0.9132,0.04556,-0.014115
not-recorded,1,40,934.02,0.9342,0.04676,-0.015449
not-recorded,1,40,941.12,0.9068,0.04119,-0.012117
not-recorded,1,40,942.32,0.9674,0.04454,-0.010024
not-recorded,1,40,945.36,0.9806,0.03755,-0.008639
not-recorded,1,40,954.76,0.9350,0.03718,-0.001611
not-recorded,1,40,953.88,0.9461,0.04366,-0.002527
not-recorded,1,40,957.38,0.9045,0.03987,-0.001254
not-recorded,1,40,954.66,0.9622,0.04661,0.000010
not-recorded,1,40,960.11,0.9871,0.04706,0.002956
not-recorded,1,40,968.52,1.0135,0.04118,0.008952
not-recorded,1,40,968.54,1.0126,0.04268,0.011149
not-recorded,1,40,968.44,0.9966,0.03663,0.008397
not-recorded,1,40,969.92,0.9519,0.04358,0.011564
not-recorded,1,40,975.83,0.9889,0.04696,0.015421
not-recorded,1,40,979.54,1.0147,0.04580,0.015487
not-recorded,1,40,978.60,0.9650,0.03665,0.016143
not-recorded,1,40,983.45,1.0625,0.04719,0.014040
not-recorded,1,40,988.21,1.0415,0.03979,0.016529
not-recorded,1,40,989.70,0.9836,0.04457,0.012934
not-recorded,1,40,990.21,0.9813,0.04196,0.014364
not-recorded,1,40,995.50,1.0020,0.04980,0.011290
not-recorded,1,40,996.06,1.0418,0.03833,0.014041
not-recorded,1,40,997.73,0.9722,0.04904,0.009482
not-recorded,1,40,999.29,1.0160,0.05213,0.008192
not-recorded,1,40,1002.29,1.0294,0.05076,0.005236
not-recorded,1,40,1006.81,1.0593,0.04378,0.003200
not-recorded,1,40,1010.23,1.0456,0.04049,-0.000721
not-recorded,1,40,1013.01,1.0509,0.04708,-0.002844
not-recorded,1,40,1017.14,1.0565,0.04654,-0.005393
not-recorded,1,40,1019.09,1.1518,0.04690,-0.008572
not-recorded,1,40,1025.33,1.0601,0.05204,-0.010749
not-recorded,1,40,1022.08,1.0496,0.04216,-0.011167
not-recorded,1,40,1025.90,1.1091,0.04962,-0.012008
not-recorded,1,40,1027.79,1.1046,0.04661,-0.015921
not-recorded,1,40,1031.08,1.1094,0.04724,-0.017769
not-recorded,1,40,1036.49,1.0887,0.04854,-0.013859
not-recorded,1,40,1038.73,1.1544,0.04644,-0.018307
not-recorded,1,40,1038.73,1.1450,0.05012,-0.017225
not-recorded,1,40,1040.15,1.1192,0.04853,-0.016480
not-recorded,1,40,1048.88,1.1408,0.05159,-0.009903
not-recorded,1,40,1048.41,1.1239,0.04556,-0.011918
not-recorded,1,40,1051.62,1.1415,0.04915,-0.009251
not-recorded,1,40,1054.86,1.1421,0.04811,-0.008830
not-recorded,1,40,1056.11,1.1368,0.04929,-0.008718
not-recorded,1,40,1055.42,1.1566,0.04987,-0.004931
not-recorded,1,40,1057.69,1.1482,0.04904,-0.003223
not-recorded,1,40,1059.88,1.2103,0.05051,-0.001250
not-recorded,1,40,1064.31,1.2594,0.05064,0.003860
not-recorded,1,40,1065.51,1.1898,0.05012,0.007081
not-recorded,1,40,1069.70,1.1888,0.05156,0.009000
not-recorded,1,40,1074.48,1.1856,0.05142,0.010967
not-recorded,1,40,1077.97,1.1891,0.05329,0.014662
not-recorded,1,40,1083.13,1.1717,0.05323,0.015623
not-recorded,1,40,1082.56,1.1993,0.04835,0.015958
not-recorded,1,40,1082.91,1.2486,0.05191,0.016304
not-recorded,1,40,1088.72,1.2703,0.05872,0.017122
not-recorded,1,40,1089.87,1.2315,0.05491,0.017095
not-recorded,1,40,1090.18,1.2178,0.05480,0.018144
not-recorded,1,40,1096.78,1.1725,0.05340,0.012970
not-recorded,1,40,1093.79,1.2324,0.05851,0.014234
not-recorded,1,40,1102.61,1.2153,0.05039,0.010122
not-recorded,1,40,1100.16,1.2294,0.04999,0.012544
not-recorded,1,40,1105.93,1.2344,0.05190,0.006066
not-recorded,1,40,1106.60,1.2590,0.05228,0.005277
not-recorded,1,40,1115.71,1.2540,0.05234,-0.004230
not-recorded,1,40,1111.92,1.2845,0.05090,-0.001388
not-recorded,1,40,1115.64,1.3059,0.05832,-0.005146
not-recorded,1,40,1119.59,1.3011,0.06000,-0.010058
not-recorded,1,40,1124.83,1.3415,0.05438,-0.012394
not-recorded,1,40,1120.31,1.2871,0.05831,-0.010738
not-recorded,1,40,1124.53,1.3649,0.06007,-0.013730
not-recorded,1,40,1128.88,1.3739,0.05757,-0.016359
not-recorded,1,40,1127.77,1.3078,0.05138,-0.018632
not-recorded,1,40,1136.89,1.3154,0.06198,-0.018518
not-recorded,1,40,1136.20,1.3746,0.06119,-0.020255
not-recorded,1,40,1133.35,1.3385,0.05897,-0.016831
not-recorded,1,40,1138.12,1.3548,0.06056,-0.017446
not-recorded,1,40,1142.49,1.3716,0.05372,-0.014553
not-recorded,1,40,1147.12,1.4287,0.05636,-0.010863
not-recorded,1,40,1142.60,1.4235,0.05545,-0.016293
not-recorded,1,40,1149.73,1.3379,0.06175,-0.009583
not-recorded,1,40,1152.85,1.3301,0.05479,-0.007418
not-recorded,1,40,1156.53,1.4119,0.05815,-0.002927
not-recorded,1,40,1155.21,1.3527,0.05893,-0.001258
not-recorded,1,40,1159.06,1.3792,0.06118,0.000338
not-recorded,1,40,1161.28,1.4004,0.06137,0.004499
not-recorded,1,40,1161.76,1.4206,0.05555,0.006586
not-recorded,1,40,1169.26,1.3805,0.05876,0.009867
not-recorded,1,40,1164.94,1.3387,0.06451,0.009095
not-recorded,1,40,1175.13,1.3664,0.05953,0.016629
not-recorded,1,40,1174.14,1.4541,0.06456,0.016195
not-recorded,1,40,1176.22,1.3970,0.06120,0.018577
not-recorded,1,40,1177.53,1.4234,0.06916,0.019618
not-recorded,1,40,1182.06,1.4667,0.06607,0.018215
not-recorded,1,40,1181.49,1.4690,0.05951,0.017760
not-recorded,1,40,1186.17,1.4958,0.06292,0.017860
not-recorded,1,40,1189.89,1.4756,0.07079,0.014629
not-recorded,1,40,1188.78,1.4340,0.06249,0.014152
not-recorded,1,40,1198.85,1.5270,0.06700,0.008933
not-recorded,1,40,1190.47,1.4639,0.05984,0.011966
not-recorded,1,40,1199.85,1.4806,0.06243,0.005578
not-recorded,1,40,1199.52,1.5153,0.06440,0.006539
not-recorded,1,40,1201.93,1.4491,0.06771,0.002373
not-recorded,1,40,1203.17,1.4426,0.06973,0.001092
not-recorded,1,40,1204.21,1.5322,0.06795,-0.001036
not-recorded,1,40,1208.16,1.4965,0.06177,-0.004878
not-recorded,1,40,1212.22,1.4445,0.06919,-0.011034
not-recorded,1,40,1213.81,1.5473,0.06543,-0.011091
not-recorded,1,40,1210.40,1.5051,0.06319,-0.010658
not-recorded,1,40,1219.03,1.5475,0.06821,-0.015695
not-recorded,1,40,1216.35,1.5730,0.06943,-0.016424
not-recorded,1,40,1225.83,1.5288,0.06295,-0.017080
not-recorded,1,40,1225.29,1.5710,0.06790,-0.018575
not-recorded,1,40,1227.61,1.5878,0.07215,-0.017477
not-recorded,1,40,1232.78,1.5547,0.06651,-0.016624
not-recorded,1,40,1230.35,1.5536,0.06882,-0.015733
not-recorded,1,40,1231.19,1.6316,0.06942,-0.015177
not-recorded,1,40,1239.78,1.5677,0.07137,-0.011003
not-recorded,1,40,1237.64,1.6573,0.06330,-0.013716
not-recorded,1,40,1243.39,1.6249,0.07212,-0.006962
not-recorded,1,40,1243.39,1.5825,0.07246,-0.006325
not-recorded,1,40,1246.08,1.5492,0.06790,-0.002410
not-recorded,1,40,1244.34,1.6062,0.07317,-0.003252
not-recorded,1,40,1248.54,1.6025,0.06603,0.003246
not-recorded,1,40,1254.39,1.6865,0.07701,0.008503
not-recorded,1,40,1253.68,1.5973,0.07554,0.008797
not-recorded,1,40,1258.21,1.6588,0.06884,0.014210
not-recorded,1,40,1259.77,1.6228,0.06990,0.015854
not-recorded,1,40,1262.42,1.6059,0.07152,0.017755
not-recorded,1,40,1266.59,1.6417,0.06557,0.019759
not-recorded,1,40,1268.49,1.6710,0.07080,0.019375
not-recorded,1,40,1268.56,1.6472,0.06990,0.017823
not-recorded,1,40,1269.27,1.5955,0.07153,0.020679
not-recorded,1,40,1272.46,1.6904,0.07469,0.020537
not-recorded,1,40,1278.71,1.7449,0.07084,0.015759
not-recorded,1,40,1276.44,1.6232,0.07724,0.017020
not-recorded,1,40,1278.38,1.6293,0.07149,0.012055
not-recorded,1,40,1277.06,1.6733,0.07279,0.012532
not-recorded,1,40,1282.38,1.6867,0.07247,0.010416
not-recorded,1,40,1284.27,1.6378,0.06980,0.007556
not-recorded,1,40,1286.77,1.7360,0.07395,0.002056
not-recorded,1,40,1289.48,1.6770,0.07710,-0.002968
not-recorded,1,40,1290.32,1.6725,0.08257,-0.001100
not-recorded,1,40,1292.25,1.7356,0.06994,-0.006087
not-recorded,1,40,1299.81,1.7904,0.07846,-0.010651
not-recorded,1,40,1297.91,1.7593,0.07307,-0.012830
not-recorded,1,40,1302.47,1.7701,0.07275,-0.017309
not-recorded,1,40,1301.49,1.7209,0.07026,-0.016443
not-recorded,1,40,1304.94,1.7416,0.08599,-0.019026
not-recorded,1,40,1310.94,1.8004,0.08376,-0.019672
not-recorded,1,40,1312.17,1.7836,0.07651,-0.019039
not-recorded,1,40,1311.15,1.7559,0.07579,-0.019270
not-recorded,1,40,1312.43,1.7462,0.08159,-0.018380
not-recorded,1,40,1318.78,1.7936,0.08054,-0.014507
not-recorded,1,40,1319.73,1.7778,0.08632,-0.014179
not-recorded,1,40,1317.52,1.8187,0.08082,-0.015867
not-recorded,1,40,1323.16,1.7988,0.07891,-0.010494
not-recorded,1,40,1322.72,1.8174,0.08178,-0.009817
not-recorded,1,40,1327.28,1.7561,0.08247,-0.004989
not-recorded,1,40,1323.46,1.7745,0.07289,-0.005000
not-recorded,1,40,1332.12,1.8628,0.07520,0.001901
not-recorded,1,40,1331.11,1.8559,0.07772,0.002843
not-recorded,1,40,1333.28,1.8694,0.08650,0.005013
not-recorded,1,40,1335.79,1.8005,0.07868,0.011532
not-recorded,1,40,1340.32,1.8365,0.07649,0.015119
not-recorded,1,40,1337.52,1.8515,0.07649,0.014577
not-recorded,1,40,1343.40,1.8761,0.08883,0.016702
not-recorded,1,40,1346.72,1.8953,0.08966,0.019271
not-recorded,1,40,1352.31,1.8994,0.07903,0.018136
not-recorded,1,40,1347.84,1.8811,0.08604,0.018899
not-recorded,1,40,1349.86,1.8682,0.08892,0.019106
not-recorded,1,40,1351.10,1.9005,0.08601,0.020630
