time_s,Test_ID,command_pct,rpm,thrust_n,torque_nm,shaft_power_w,voltage_v,current_a,electrical_power_w,motor_temp_c,esc_temp_c,vibration_x_g,vibration_y_g,vibration_z_g,airflow_mps,ambient_temp_c,operator_note
0.875000,0,0,0.00,0.0776,0.00138,0.00,50.307,1.126,56.67,22.155,22.132,0.000158,0.002564,-0.001245,0.000,22.015,idle_or_transition
0.880000,0,0,2.24,0.0000,0.00000,0.00,50.312,1.172,58.98,22.155,22.133,0.001155,0.006433,0.004168,0.000,22.015,idle_or_transition
0.885000,0,0,0.00,0.0763,0.00000,0.00,50.301,1.170,58.88,22.156,22.133,0.002193,0.002261,0.002321,0.092,22.015,idle_or_transition
0.890000,0,0,0.00,0.0178,0.00000,0.00,50.292,1.159,58.30,22.157,22.134,0.000995,0.004365,0.002538,0.000,22.015,idle_or_transition
0.895000,0,0,0.00,0.0000,0.00045,0.00,50.292,1.125,56.56,22.158,22.135,-0.002026,0.000889,0.001874,0.000,22.015,idle_or_transition
0.900000,0,0,5.00,0.0049,0.00314,0.00,50.321,1.067,53.69,22.159,22.135,0.004726,0.004511,0.003721,0.000,22.015,idle_or_transition
0.905000,0,0,2.08,0.0330,0.00236,0.00,50.325,1.136,57.15,22.160,22.136,0.004003,0.004798,0.003089,0.010,22.015,idle_or_transition
0.910000,0,0,5.24,0.0377,0.00656,0.00,50.292,1.149,57.80,22.160,22.137,0.003940,0.004757,0.000738,0.000,22.015,idle_or_transition
0.915000,0,0,0.00,0.0000,0.00087,0.00,50.306,1.160,58.35,22.161,22.138,-0.000230,0.001291,0.000379,0.032,22.015,idle_or_transition
0.920000,0,0,0.91,0.0000,0.00000,0.00,50.324,1.146,57.68,22.162,22.138,0.003536,0.006658,0.003044,0.000,22.015,idle_or_transition
0.925000,0,0,0.92,0.0000,0.00000,0.00,50.282,1.258,63.26,22.163,22.139,-0.000867,0.004064,0.002091,0.000,22.015,idle_or_transition
0.930000,0,0,1.89,0.0586,0.00000,0.00,50.306,1.083,54.51,22.164,22.140,0.002475,0.004410,0.005881,0.000,22.015,idle_or_transition
0.935000,0,0,2.00,0.0023,0.00000,0.00,50.280,1.163,58.47,22.165,22.140,0.003320,0.002344,0.001744,0.080,22.016,idle_or_transition
0.940000,0,0,0.00,0.0805,0.00109,0.00,50.281,1.260,63.35,22.165,22.141,0.003357,0.005819,0.003620,0.042,22.016,idle_or_transition
0.945000,0,0,1.62,0.1099,0.00000,0.00,50.300,1.205,60.60,22.166,22.142,0.001111,0.004562,0.002770,0.080,22.016,idle_or_transition
0.950000,0,0,1.16,0.0000,0.00350,0.00,50.304,1.289,64.84,22.167,22.143,0.001678,0.003592,0.001968,0.045,22.016,idle_or_transition
0.955000,0,0,0.00,0.0000,0.00347,0.00,50.309,1.159,58.31,22.168,22.143,0.000587,0.001084,0.001712,0.017,22.016,idle_or_transition
0.960000,0,0,4.38,0.0000,0.00475,0.00,50.322,1.171,58.90,22.169,22.144,0.002946,0.009720,0.001368,0.067,22.016,idle_or_transition
0.965000,0,0,3.57,0.0210,0.00335,0.00,50.310,1.039,52.27,22.170,22.145,0.004711,0.003531,0.001487,0.038,22.016,idle_or_transition
0.970000,0,0,0.00,0.0457,0.00000,0.00,50.317,1.235,62.14,22.171,22.145,0.001333,0.002404,0.002490,0.000,22.016,idle_or_transition
0.975000,0,0,0.45,0.0000,0.00000,0.00,50.296,1.122,56.44,22.171,22.146,0.001329,0.003742,0.000386,0.000,22.016,idle_or_transition
0.980000,0,0,2.14,0.0000,0.00000,0.00,50.298,1.150,57.86,22.172,22.147,0.004676,0.005429,0.004089,0.043,22.016,idle_or_transition
0.985000,0,0,4.56,0.0000,0.00164,0.00,50.310,1.239,62.32,22.173,22.147,0.003081,0.002351,0.005346,0.000,22.016,idle_or_transition
0.990000,0,0,0.00,0.0000,0.00482,0.00,50.268,1.154,58.00,22.174,22.148,0.003201,0.005012,0.001331,0.000,22.016,idle_or_transition
0.995000,0,0,0.00,0.0000,0.00000,0.00,50.310,1.219,61.35,22.175,22.149,0.004184,0.005093,0.001803,0.030,22.017,idle_or_transition
1.000000,0,0,0.00,0.0117,0.00000,0.00,50.296,1.114,56.04,22.176,22.149,0.002800,0.002607,0.000020,0.171,22.017,idle_or_transition
1.005000,0,0,1.03,0.0033,0.00342,0.00,50.313,1.136,57.18,22.176,22.150,0.002755,0.004452,0.003929,0.000,22.017,idle_or_transition
1.010000,0,0,0.00,0.1055,0.00000,0.00,50.308,1.107,55.69,22.177,22.151,0.002291,0.005353,0.000862,0.000,22.017,idle_or_transition
1.015000,0,0,3.72,0.0253,0.00456,0.00,50.292,1.178,59.26,22.178,22.152,0.000788,0.007149,0.003433,0.000,22.017,idle_or_transition
1.020000,0,0,3.61,0.0000,0.00069,0.00,50.283,1.260,63.34,22.179,22.152,0.006524,0.003705,0.003260,0.000,22.017,idle_or_transition
1.025000,0,0,1.89,0.0000,0.00000,0.00,50.296,1.139,57.28,22.180,22.153,0.001991,0.004044,0.002419,0.084,22.017,idle_or_transition
1.030000,0,0,1.72,0.0000,0.00104,0.00,50.308,1.262,63.49,22.181,22.154,0.001907,0.002891,0.003174,0.000,22.017,idle_or_transition
1.035000,0,0,0.00,0.0040,0.00000,0.00,50.320,1.028,51.72,22.181,22.154,0.000518,0.005335,0.001007,0.026,22.017,idle_or_transition
1.040000,0,0,1.84,0.0550,0.00000,0.00,50.306,1.119,56.30,22.182,22.155,-0.000418,0.005006,0.004486,0.000,22.017,idle_or_transition
1.045000,0,0,1.06,0.0111,0.00000,0.00,50.303,1.060,53.30,22.183,22.156,0.004219,0.004934,0.000764,0.018,22.017,idle_or_transition
1.050000,0,0,0.00,0.0233,0.00000,0.00,50.302,1.087,54.68,22.184,22.156,0.004025,0.005620,-0.000421,0.000,22.017,idle_or_transition
1.055000,0,0,0.00,0.0173,0.00000,0.00,50.311,1.084,54.56,22.184,22.157,-0.000159,0.004967,0.001121,0.000,22.018,idle_or_transition
1.060000,0,0,4.66,0.0000,0.00108,0.00,50.315,1.169,58.81,22.185,22.157,0.006991,0.007072,0.005374,0.057,22.018,idle_or_transition
1.065000,0,0,3.52,0.0000,0.00000,0.00,50.285,1.265,63.61,22.186,22.158,0.004881,0.004945,0.002689,0.064,22.018,idle_or_transition
1.070000,0,0,3.90,0.0706,0.00000,0.00,50.309,1.100,55.36,22.187,22.159,0.006130,0.006147,0.000605,0.000,22.018,idle_or_transition
1.075000,0,0,0.00,0.0000,0.00000,0.00,50.314,1.098,55.23,22.188,22.160,0.002807,0.006316,0.004422,0.000,22.018,idle_or_transition
1.080000,0,0,2.14,0.0000,0.00457,0.00,50.304,1.240,62.38,22.189,22.160,0.007701,0.003706,0.001841,0.055,22.018,idle_or_transition
1.085000,0,0,2.23,0.0000,0.00000,0.00,50.303,1.157,58.22,22.189,22.161,0.000651,0.001570,0.003508,0.000,22.018,idle_or_transition
1.090000,0,0,0.00,0.0778,0.00000,0.00,50.314,1.170,58.88,22.190,22.162,0.001716,0.003147,-0.000430,0.055,22.018,idle_or_transition
1.095000,0,0,4.31,0.0000,0.00000,0.00,50.310,1.282,64.49,22.191,22.162,0.007857,0.007407,0.000814,0.000,22.018,idle_or_transition
1.100000,0,0,1.04,0.0346,0.00000,0.00,50.291,1.197,60.21,22.192,22.163,0.003374,0.003129,0.000985,0.135,22.018,idle_or_transition
1.105000,0,0,0.00,0.0000,0.00000,0.00,50.285,1.281,64.42,22.193,22.164,0.002505,0.003320,0.002254,0.002,22.018,idle_or_transition
1.110000,0,0,0.83,0.0428,0.00540,0.00,50.293,1.250,62.84,22.194,22.165,0.003217,0.004240,0.003478,0.000,22.018,idle_or_transition
1.115000,0,0,0.00,0.0502,0.00262,0.00,50.273,1.089,54.73,22.195,22.165,0.000890,0.002520,0.000777,0.000,22.019,idle_or_transition
1.120000,0,0,0.92,0.0000,0.00385,0.00,50.308,1.286,64.72,22.195,22.166,0.001893,0.003264,0.001508,0.000,22.019,idle_or_transition
1.125000,0,0,6.80,0.0000,0.00544,0.00,50.286,1.195,60.09,22.196,22.167,0.005641,0.003495,0.005046,0.000,22.019,idle_or_transition
1.130000,0,0,0.00,0.0000,0.00313,0.00,50.310,1.202,60.49,22.197,22.167,0.002175,0.002307,0.003752,0.000,22.019,idle_or_transition
1.135000,0,0,0.00,0.0000,0.00000,0.00,50.301,1.150,57.84,22.198,22.168,0.001416,0.003093,0.002211,0.000,22.019,idle_or_transition
1.140000,0,0,0.00,0.0311,0.00240,0.00,50.320,1.128,56.78,22.199,22.169,-0.000893,0.003958,0.003286,0.052,22.019,idle_or_transition
1.145000,0,0,0.00,0.0000,0.00736,0.00,50.332,1.143,57.55,22.199,22.169,-0.001184,0.005196,0.001315,0.000,22.019,idle_or_transition
1.150000,0,0,0.00,0.0275,0.00007,0.00,50.312,1.153,58.00,22.200,22.170,0.002235,0.005777,0.002114,0.000,22.019,idle_or_transition
1.155000,0,0,1.27,0.0019,0.00000,0.00,50.296,1.165,58.58,22.201,22.171,0.001788,0.006376,0.000728,0.041,22.019,idle_or_transition
1.160000,0,0,1.26,0.0000,0.00000,0.00,50.314,1.208,60.78,22.202,22.171,0.002879,0.003059,0.001790,0.000,22.019,idle_or_transition
1.165000,0,0,1.52,0.0035,0.00000,0.00,50.306,1.171,58.93,22.203,22.172,-0.000990,0.005273,0.003531,0.000,22.019,idle_or_transition
1.170000,0,0,4.50,0.0160,0.00000,0.00,50.303,1.202,60.48,22.204,22.173,0.003971,0.004622,0.003974,0.000,22.019,idle_or_transition
1.175000,0,0,0.00,0.0000,0.00296,0.00,50.298,1.230,61.87,22.204,22.173,0.000771,0.006031,-0.000480,0.000,22.020,idle_or_transition
1.180000,0,0,0.00,0.0037,0.00377,0.00,50.301,1.136,57.12,22.205,22.174,0.001070,0.001818,0.001315,0.013,22.020,idle_or_transition
1.185000,0,0,0.00,0.0358,0.00314,0.00,50.312,1.266,63.70,22.206,22.175,0.003019,0.002496,-0.001759,0.000,22.020,idle_or_transition
1.190000,0,0,0.00,0.0000,0.00236,0.00,50.306,1.218,61.28,22.207,22.176,-0.002150,0.004623,0.002671,0.081,22.020,idle_or_transition
1.195000,0,0,4.42,0.0493,0.00558,0.00,50.279,1.134,57.02,22.208,22.176,0.003227,0.005196,0.005060,0.042,22.020,idle_or_transition
1.200000,0,0,0.00,0.0127,0.00000,0.00,50.293,1.128,56.74,22.209,22.177,0.003292,0.001555,-0.000163,0.048,22.020,idle_or_transition
1.205000,0,0,0.00,0.0000,0.00014,0.00,50.280,1.252,62.95,22.209,22.178,0.002924,0.004713,0.001341,0.017,22.020,idle_or_transition
1.210000,0,0,0.15,0.0723,0.00293,0.00,50.255,1.225,61.56,22.210,22.178,0.002837,0.002716,-0.000787,0.007,22.020,idle_or_transition
1.215000,0,0,0.37,0.0721,0.00321,0.00,50.311,1.224,61.56,22.211,22.179,0.000545,0.004522,0.003856,0.000,22.020,idle_or_transition
1.220000,0,0,0.43,0.0000,0.00000,0.00,50.306,1.118,56.24,22.212,22.180,0.002478,0.004313,0.003838,0.000,22.020,idle_or_transition
1.225000,0,0,0.76,0.0000,0.00246,0.00,50.287,1.196,60.12,22.213,22.180,0.001719,0.001444,0.000773,0.000,22.020,idle_or_transition
1.230000,0,0,0.00,0.0000,0.00984,0.00,50.300,1.068,53.72,22.213,22.181,0.000959,0.003833,0.001429,0.058,22.020,idle_or_transition
1.235000,0,0,0.00,0.0043,0.00208,0.00,50.291,1.228,61.75,22.214,22.182,-0.000333,0.004579,0.002634,0.000,22.021,idle_or_transition
1.240000,0,0,0.00,0.0000,0.00347,0.00,50.296,1.218,61.24,22.215,22.182,0.001184,0.004148,0.002152,0.029,22.021,idle_or_transition
1.245000,0,0,0.00,0.0159,0.00000,0.00,50.300,1.139,57.29,22.216,22.183,-0.001546,0.001793,0.002110,0.000,22.021,idle_or_transition
1.250000,0,0,2.44,0.0106,0.00000,0.00,50.323,1.138,57.25,22.217,22.184,0.003437,0.005545,0.002453,0.013,22.021,idle_or_transition
1.255000,0,0,0.69,0.0000,0.00000,0.00,50.302,1.153,57.98,22.218,22.184,0.002920,0.001679,0.002432,0.000,22.021,idle_or_transition
1.260000,0,0,2.65,0.0283,0.00495,0.00,50.324,1.118,56.25,22.218,22.185,0.002771,0.006712,0.001194,0.000,22.021,idle_or_transition
1.265000,0,0,0.00,0.0113,0.00236,0.00,50.323,1.050,52.86,22.219,22.185,-0.000163,0.002644,0.002866,0.039,22.021,idle_or_transition
1.270000,0,0,1.19,0.0163,0.00000,0.00,50.281,1.112,55.91,22.220,22.186,0.001435,0.003500,0.004472,0.000,22.021,idle_or_transition
1.275000,0,0,2.51,0.0190,0.00022,0.00,50.328,1.050,52.82,22.220,22.187,0.003612,0.006568,0.001142,0.000,22.021,idle_or_transition
1.280000,0,0,0.00,0.0000,0.00000,0.00,50.323,1.098,55.26,22.221,22.187,0.002054,0.002699,-0.000361,0.000,22.021,idle_or_transition
1.285000,0,0,0.00,0.0245,0.00130,0.00,50.300,1.111,55.87,22.222,22.188,0.003615,0.000682,0.004673,0.028,22.021,idle_or_transition
1.290000,0,0,5.21,0.0000,0.00054,0.00,50.311,1.052,52.95,22.223,22.188,0.008305,0.008029,-0.000703,0.000,22.021,idle_or_transition
1.295000,0,0,0.00,0.0769,0.00523,0.00,50.326,1.033,52.00,22.223,22.189,-0.000614,-0.000744,0.005155,0.000,22.022,idle_or_transition
1.300000,0,0,0.00,0.0000,0.00504,0.00,50.333,1.137,57.21,22.224,22.190,0.000409,0.003193,0.002469,0.006,22.022,idle_or_transition
1.305000,0,0,0.00,0.0004,0.00439,0.00,50.291,1.295,65.12,22.225,22.190,-0.000580,0.002115,0.001696,0.000,22.022,idle_or_transition
1.310000,0,0,0.00,0.0632,0.00000,0.00,50.286,1.255,63.09,22.226,22.191,-0.000378,0.006084,0.001281,0.008,22.022,idle_or_transition
1.315000,0,0,0.00,0.0000,0.00000,0.00,50.310,1.094,55.04,22.227,22.192,0.003265,0.003259,0.001848,0.000,22.022,idle_or_transition
1.320000,0,0,3.16,0.0000,0.00000,0.00,50.323,1.121,56.42,22.227,22.192,0.009301,0.003713,0.005000,0.111,22.022,idle_or_transition
1.325000,0,0,3.69,0.0000,0.00000,0.00,50.297,1.216,61.14,22.228,22.193,0.003077,0.007651,0.002582,0.115,22.022,idle_or_transition
1.330000,0,0,0.00,0.0000,0.00000,0.00,50.307,1.119,56.29,22.229,22.194,0.003613,0.001760,0.001626,0.000,22.022,idle_or_transition
1.335000,0,0,4.90,0.0000,0.00000,0.00,50.315,1.121,56.39,22.230,22.194,0.005737,0.005497,0.002107,0.082,22.022,idle_or_transition
1.340000,0,0,0.69,0.0000,0.00068,0.00,50.310,1.087,54.69,22.231,22.195,0.003193,0.003214,0.002185,0.081,22.022,idle_or_transition
1.345000,0,0,1.05,0.0000,0.00410,0.00,50.290,1.167,58.69,22.231,22.195,0.003282,0.004512,0.001251,0.070,22.022,idle_or_transition
1.350000,0,0,0.00,0.0582,0.00353,0.00,50.321,1.147,57.74,22.232,22.196,0.000922,0.005741,-0.000580,0.005,22.022,idle_or_transition
1.355000,0,0,0.08,0.0440,0.00000,0.00,50.301,1.190,59.86,22.233,22.197,0.002027,0.005162,0.002308,0.000,22.023,idle_or_transition
1.360000,0,0,1.52,0.0000,0.00051,0.00,50.309,1.239,62.34,22.234,22.197,0.005317,0.004087,0.000034,0.158,22.023,idle_or_transition
1.365000,0,0,4.76,0.0000,0.00302,0.00,50.305,1.030,51.79,22.234,22.198,0.006876,0.005216,0.001968,0.000,22.023,idle_or_transition
1.370000,0,0,1.78,0.0000,0.00000,0.00,50.293,1.106,55.61,22.235,22.199,0.005400,0.002998,0.003902,0.097,22.023,idle_or_transition
1.375000,0,0,0.00,0.0000,0.00638,0.00,50.308,1.078,54.25,22.236,22.199,0.002395,0.006585,0.002553,0.099,22.023,idle_or_transition
1.380000,0,0,0.08,0.0670,0.00618,0.00,50.342,1.088,54.78,22.237,22.200,0.002995,0.005698,0.001081,0.000,22.023,idle_or_transition
1.385000,0,0,0.00,0.0310,0.00364,0.00,50.315,1.065,53.60,22.237,22.200,0.003813,0.004205,0.001775,0.000,22.023,idle_or_transition
1.390000,0,0,0.00,0.0000,0.00000,0.00,50.324,1.058,53.23,22.238,22.201,0.002264,0.001910,-0.000221,0.000,22.023,idle_or_transition
1.395000,0,0,0.00,0.0000,0.00438,0.00,50.290,1.052,52.92,22.239,22.201,0.000528,0.003976,0.001243,0.000,22.023,idle_or_transition
1.400000,0,0,0.00,0.0000,0.00000,0.00,50.296,1.158,58.24,22.240,22.202,0.000095,0.002499,0.002324,0.005,22.023,idle_or_transition
1.405000,0,0,5.21,0.0000,0.00000,0.00,50.308,1.128,56.76,22.240,22.203,0.005878,0.007223,0.002984,0.056,22.023,idle_or_transition
1.410000,0,0,7.37,0.0474,0.00000,0.00,50.268,1.268,63.75,22.241,22.203,0.005343,0.002888,0.000047,0.016,22.023,idle_or_transition
1.415000,0,0,0.00,0.0431,0.00813,0.00,50.297,1.085,54.59,22.242,22.204,-0.000277,0.004120,0.000268,0.021,22.024,idle_or_transition
1.420000,0,0,1.11,0.0000,0.00000,0.00,50.304,1.207,60.71,22.243,22.205,0.003379,0.005161,0.002846,0.000,22.024,idle_or_transition
1.425000,0,0,0.00,0.0000,0.00434,0.00,50.298,1.119,56.30,22.243,22.205,0.003771,0.007409,0.001230,0.113,22.024,idle_or_transition
1.430000,0,0,1.97,0.0014,0.00000,0.00,50.331,1.117,56.24,22.244,22.206,0.004384,0.001112,0.000272,0.000,22.024,idle_or_transition
1.435000,0,0,0.00,0.0000,0.00199,0.00,50.300,1.158,58.24,22.245,22.207,0.002670,0.001116,0.002041,0.000,22.024,idle_or_transition
1.440000,0,0,3.70,0.0136,0.00000,0.00,50.303,1.095,55.08,22.246,22.207,0.003312,0.007792,-0.000793,0.000,22.024,idle_or_transition
1.445000,0,0,0.09,0.0378,0.00467,0.00,50.302,1.102,55.42,22.246,22.208,-0.000399,0.003748,0.001753,0.040,22.024,idle_or_transition
1.450000,0,0,0.14,0.0000,0.00233,0.00,50.328,1.101,55.44,22.247,22.208,-0.000235,0.005696,0.003067,0.002,22.024,idle_or_transition
1.455000,0,0,4.26,0.0265,0.00000,0.00,50.296,1.280,64.37,22.248,22.209,0.004431,0.005718,0.001291,0.002,22.024,idle_or_transition
1.460000,0,0,0.00,0.0810,0.00181,0.00,50.317,1.146,57.65,22.249,22.210,0.000887,0.003570,0.001429,0.000,22.024,idle_or_transition
1.465000,0,0,0.97,0.0000,0.00575,0.00,50.300,1.157,58.20,22.250,22.210,0.003423,0.005394,0.002735,0.000,22.024,idle_or_transition
1.470000,0,0,0.00,0.0000,0.00000,0.00,50.310,1.173,58.99,22.250,22.211,0.002372,0.005976,0.000589,0.000,22.024,idle_or_transition
1.475000,0,0,0.00,0.0623,0.00158,0.00,50.318,1.251,62.95,22.251,22.212,-0.000060,0.004266,0.000483,0.000,22.025,idle_or_transition
1.480000,0,0,0.00,0.0519,0.00037,0.00,50.321,0.991,49.86,22.252,22.212,0.001449,0.004616,0.002198,0.037,22.025,idle_or_transition
1.485000,0,0,0.00,0.0000,0.00120,0.00,50.307,1.203,60.54,22.253,22.213,0.001641,0.001254,0.001053,0.030,22.025,idle_or_transition
1.490000,0,0,1.44,0.0313,0.00000,0.00,50.282,1.236,62.16,22.254,22.213,0.002212,0.004649,0.003372,0.000,22.025,idle_or_transition
1.495000,0,0,0.00,0.0000,0.00000,0.00,50.290,1.130,56.83,22.254,22.214,0.005050,0.002785,0.002649,0.044,22.025,idle_or_transition
1.500000,1,30,23.83,0.0075,0.00000,0.00,50.299,1.136,57.16,22.255,22.215,-0.001338,-0.001492,0.005232,0.008,22.025,steady_run_1
1.505000,1,30,51.55,0.0271,0.00000,0.00,50.305,1.176,59.15,22.256,22.215,0.006258,0.003213,-0.001600,0.312,22.025,steady_run_1
1.510000,1,30,68.55,0.0000,0.00075,0.01,50.309,1.260,63.38,22.257,22.216,-0.003426,-0.000974,-0.000730,0.358,22.025,steady_run_1
1.515000,1,30,92.76,0.0255,0.00000,0.00,50.310,1.253,63.03,22.257,22.217,0.003923,-0.000091,-0.003931,0.386,22.025,steady_run_1
1.520000,1,30,115.66,0.0274,0.00000,0.00,50.321,1.236,62.21,22.258,22.217,-0.005929,0.000824,-0.001091,0.452,22.025,steady_run_1
1.525000,1,30,141.84,0.0494,0.00000,0.00,50.286,1.388,69.78,22.259,22.218,-0.004093,-0.007675,0.003658,0.574,22.025,steady_run_1
1.530000,1,30,165.06,0.0525,0.00324,0.06,50.316,1.177,59.20,22.260,22.219,0.006308,0.004271,0.000090,0.708,22.025,steady_run_1
1.535000,1,30,189.44,0.0000,0.01011,0.20,50.310,1.491,75.00,22.261,22.220,-0.007263,0.001974,-0.003637,0.810,22.026,steady_run_1
1.540000,1,30,211.96,0.0657,0.00654,0.15,50.305,1.341,67.48,22.262,22.220,-0.000456,-0.004443,-0.000689,0.961,22.026,steady_run_1
1.545000,1,30,233.37,0.0362,0.00000,0.00,50.261,1.478,74.31,22.263,22.221,0.002339,0.006811,0.003713,1.032,22.026,steady_run_1
1.550000,1,30,250.92,0.0002,0.00215,0.06,50.291,1.348,67.80,22.264,22.222,-0.003506,-0.005959,0.001475,1.002,22.026,steady_run_1
1.555000,1,30,277.99,0.0412,0.00193,0.06,50.273,1.393,70.02,22.265,22.223,0.012602,0.001634,-0.000244,1.137,22.026,steady_run_1
1.560000,1,30,296.26,0.0656,0.00628,0.19,50.272,1.415,71.15,22.266,22.224,-0.008180,-0.002209,-0.001684,1.302,22.026,steady_run_1
1.565000,1,30,323.26,0.0649,0.00215,0.07,50.270,1.524,76.63,22.267,22.224,-0.001538,-0.003897,-0.002121,1.272,22.026,steady_run_1
1.570000,1,30,341.47,0.0966,0.00407,0.15,50.241,1.516,76.15,22.268,22.225,-0.004772,0.003543,-0.002557,1.476,22.026,steady_run_1
1.575000,1,30,358.44,0.1516,0.00064,0.02,50.272,1.482,74.51,22.269,22.226,0.001477,-0.001389,-0.002891,1.470,22.026,steady_run_1
1.580000,1,30,379.79,0.1182,0.00717,0.29,50.267,1.535,77.17,22.270,22.227,0.001535,0.005695,0.005395,1.622,22.026,steady_run_1
1.585000,1,30,395.35,0.1967,0.00956,0.40,50.273,1.647,82.81,22.271,22.228,-0.000106,-0.001967,-0.000551,1.754,22.026,steady_run_1
1.590000,1,30,417.56,0.2418,0.00411,0.18,50.242,1.506,75.66,22.272,22.229,0.007437,0.011503,0.005670,1.715,22.026,steady_run_1
1.595000,1,30,446.90,0.1848,0.01059,0.50,50.226,1.799,90.36,22.274,22.230,-0.008226,0.002240,-0.003800,1.832,22.027,steady_run_1
1.600000,1,30,453.22,0.1820,0.00700,0.33,50.262,1.750,87.97,22.275,22.231,0.008986,0.009563,0.004638,2.044,22.027,steady_run_1
1.605000,1,30,478.11,0.2831,0.00987,0.49,50.256,1.703,85.58,22.276,22.232,-0.008638,0.002065,-0.007242,2.184,22.027,steady_run_1
1.610000,1,30,491.07,0.1872,0.00607,0.31,50.230,1.839,92.40,22.277,22.233,0.008993,0.008798,0.004614,2.232,22.027,steady_run_1
1.615000,1,30,515.70,0.2765,0.01104,0.60,50.237,1.653,83.04,22.279,22.234,-0.009257,0.000872,-0.004400,2.163,22.027,steady_run_1
1.620000,1,30,533.93,0.3657,0.00949,0.53,50.251,1.816,91.24,22.280,22.235,-0.001666,0.000156,-0.001765,2.341,22.027,steady_run_1
1.625000,1,30,544.67,0.2483,0.02101,1.20,50.233,1.769,88.85,22.281,22.236,-0.010553,0.001018,-0.006183,2.483,22.027,steady_run_1
1.630000,1,30,563.55,0.2457,0.02466,1.46,50.254,1.745,87.71,22.282,22.237,0.008425,0.001508,-0.005818,2.621,22.027,steady_run_1
1.635000,1,30,587.18,0.3634,0.01276,0.78,50.240,1.924,96.65,22.284,22.238,0.002993,0.006899,0.003543,2.516,22.027,steady_run_1
1.640000,1,30,599.23,0.4085,0.01682,1.06,50.256,1.796,90.24,22.285,22.239,0.001489,-0.001067,-0.004065,2.672,22.027,steady_run_1
1.645000,1,30,616.88,0.3313,0.01099,0.71,50.248,1.835,92.21,22.286,22.240,-0.006923,0.000559,-0.004093,2.767,22.027,steady_run_1
1.650000,1,30,642.28,0.4068,0.01332,0.90,50.221,1.880,94.43,22.288,22.242,-0.008018,-0.007707,0.005327,2.831,22.027,steady_run_1
1.655000,1,30,650.54,0.4248,0.01469,1.00,50.246,1.917,96.30,22.289,22.243,-0.006607,0.000060,-0.000530,2.752,22.027,steady_run_1
1.660000,1,30,673.16,0.5052,0.01457,1.03,50.268,1.958,98.44,22.290,22.244,-0.005408,-0.012593,0.006885,3.023,22.028,steady_run_1
1.665000,1,30,684.21,0.5224,0.02838,2.03,50.240,1.923,96.59,22.292,22.245,0.000872,0.007192,0.004419,2.939,22.028,steady_run_1
1.670000,1,30,703.31,0.5247,0.02720,2.00,50.252,2.045,102.78,22.293,22.246,-0.005272,-0.011270,0.006718,3.002,22.028,steady_run_1
1.675000,1,30,725.29,0.6441,0.03110,2.36,50.234,2.058,103.38,22.295,22.247,0.012702,0.004330,-0.003962,3.025,22.028,steady_run_1
1.680000,1,30,741.08,0.5635,0.02615,2.03,50.254,1.995,100.27,22.296,22.249,-0.009650,-0.001443,-0.005778,3.253,22.028,steady_run_1
1.685000,1,30,750.90,0.6328,0.02907,2.29,50.233,2.016,101.25,22.298,22.250,0.011052,0.014159,0.009090,3.193,22.028,steady_run_1
1.690000,1,30,772.26,0.6229,0.02488,2.01,50.224,2.111,106.05,22.299,22.251,-0.014472,-0.003522,-0.005120,3.333,22.028,steady_run_1
1.695000,1,30,780.32,0.5219,0.02176,1.78,50.228,2.077,104.35,22.301,22.252,0.008303,0.014992,0.006394,3.508,22.028,steady_run_1
1.700000,1,30,800.89,0.5990,0.02704,2.27,50.226,2.163,108.63,22.302,22.254,-0.011601,-0.006563,-0.001191,3.511,22.028,steady_run_1
1.705000,1,30,819.76,0.7346,0.04032,3.46,50.216,2.119,106.41,22.304,22.255,0.007745,-0.000428,-0.010346,3.715,22.028,steady_run_1
1.710000,1,30,833.89,0.7903,0.03288,2.87,50.179,2.158,108.27,22.305,22.256,-0.013109,-0.000924,-0.007180,3.763,22.028,steady_run_1
1.715000,1,30,841.42,0.6592,0.03480,3.07,50.186,2.351,117.99,22.307,22.258,0.009908,0.013691,0.006906,3.649,22.028,steady_run_1
1.720000,1,30,856.24,0.7107,0.02714,2.43,50.203,2.161,108.51,22.308,22.259,-0.002949,-0.014312,0.006450,3.664,22.029,steady_run_1
