time_s,Test_ID,command_pct,rpm,thrust_n,torque_nm,shaft_power_w,voltage_v,current_a,electrical_power_w,motor_temp_c,esc_temp_c,vibration_x_g,vibration_y_g,vibration_z_g,airflow_mps,ambient_temp_c
0.765625,0,0,4.93,0.0233,0.00000,0.00,50.317,1.084,54.53,22.137,22.118,0.001077,0.002465,0.000648,0.000,22.013
0.769531,0,0,0.00,0.0000,0.00000,0.00,50.309,1.101,55.37,22.138,22.118,0.000014,0.004463,0.000619,0.071,22.013
0.773438,0,0,0.00,0.0031,0.00441,0.00,50.290,1.200,60.33,22.139,22.119,0.003105,0.003515,0.001292,0.000,22.013
0.777344,0,0,0.00,0.0404,0.00682,0.00,50.303,1.181,59.42,22.139,22.119,-0.000980,0.003362,0.002638,0.047,22.013
0.781250,0,0,0.00,0.0248,0.00000,0.00,50.306,0.979,49.26,22.140,22.120,0.001977,0.001109,-0.000273,0.079,22.013
0.785156,0,0,0.04,0.0000,0.00000,0.00,50.317,1.086,54.67,22.141,22.120,0.002715,0.006044,0.000695,0.000,22.013
0.789063,0,0,0.00,0.0004,0.00307,0.00,50.298,1.106,55.65,22.141,22.121,0.001035,0.005740,0.002218,0.000,22.013
0.792969,0,0,3.30,0.0000,0.00000,0.00,50.337,1.093,55.00,22.142,22.121,0.004630,0.005077,0.004898,0.117,22.013
0.796875,0,0,0.00,0.0000,0.00350,0.00,50.284,1.147,57.68,22.143,22.122,0.002537,0.005616,-0.000793,0.000,22.013
0.800781,0,0,0.00,0.0000,0.00476,0.00,50.328,1.132,56.98,22.143,22.122,0.000775,0.004605,0.001225,0.000,22.013
0.804688,0,0,0.00,0.0000,0.00198,0.00,50.297,1.207,60.69,22.144,22.123,0.002340,0.003731,0.003387,0.000,22.013
0.808594,0,0,2.13,0.0000,0.00387,0.00,50.315,1.264,63.60,22.145,22.124,0.002627,0.003703,0.003306,0.020,22.013
0.812500,0,0,2.87,0.0000,0.00301,0.00,50.292,1.189,59.81,22.145,22.124,0.003473,0.005652,0.002031,0.000,22.014
0.816406,0,0,0.66,0.0000,0.00229,0.00,50.326,1.149,57.80,22.146,22.125,0.002807,0.002124,0.001078,0.000,22.014
0.820313,0,0,5.88,0.0000,0.00000,0.00,50.300,1.253,63.03,22.147,22.125,0.004847,0.006581,0.000746,0.000,22.014
0.824219,0,0,0.00,0.0000,0.00345,0.00,50.321,1.182,59.45,22.147,22.126,0.004139,0.004099,0.000232,0.001,22.014
0.828125,0,0,0.59,0.0000,0.00000,0.00,50.304,1.265,63.64,22.148,22.127,0.000610,0.002275,-0.001337,0.160,22.014
0.832031,0,0,1.36,0.0342,0.00000,0.00,50.307,1.194,60.06,22.149,22.127,0.002494,0.002958,-0.000597,0.000,22.014
0.835938,0,0,3.44,0.0000,0.00000,0.00,50.306,1.178,59.27,22.149,22.128,0.004357,0.005966,0.003699,0.004,22.014
0.839844,0,0,0.82,0.0000,0.00000,0.00,50.318,1.135,57.11,22.150,22.128,0.000919,0.007118,0.001025,0.120,22.014
0.843750,0,0,0.00,0.0000,0.00000,0.00,50.270,1.191,59.86,22.151,22.129,0.002242,0.004967,0.000311,0.156,22.014
0.847656,0,0,2.22,0.0000,0.00597,0.00,50.309,1.207,60.71,22.151,22.129,0.006537,0.005739,0.001411,0.051,22.014
0.851563,0,0,0.00,0.0097,0.00800,0.00,50.323,1.117,56.21,22.152,22.130,-0.000754,0.005009,0.001814,0.037,22.014
0.855469,0,0,0.00,0.0000,0.00555,0.00,50.300,1.159,58.31,22.153,22.130,-0.000660,0.001731,0.000311,0.000,22.014
0.859375,0,0,0.00,0.0000,0.00007,0.00,50.328,1.004,50.51,22.153,22.131,0.000177,0.000166,0.004082,0.000,22.014
0.863281,0,0,2.64,0.0332,0.00000,0.00,50.315,1.099,55.31,22.154,22.131,0.006745,0.003401,0.003350,0.000,22.014
0.867188,0,0,2.71,0.0051,0.00551,0.00,50.312,1.185,59.63,22.155,22.132,0.004894,0.003631,0.000348,0.006,22.014
0.871094,0,0,0.71,0.0320,0.00000,0.00,50.303,1.273,64.05,22.155,22.133,-0.001017,0.004643,0.002434,0.000,22.015
0.875000,0,0,0.00,0.0000,0.00000,0.00,50.315,1.154,58.07,22.156,22.133,0.000408,0.003795,0.002929,0.030,22.015
0.878906,0,0,0.88,0.0601,0.00000,0.00,50.301,1.211,60.90,22.157,22.134,0.003065,0.004384,0.001769,0.000,22.015
0.882813,0,0,0.00,0.0000,0.00000,0.00,50.302,1.197,60.20,22.157,22.134,0.001376,0.001040,-0.000571,0.000,22.015
0.886719,0,0,0.00,0.0560,0.00111,0.00,50.309,1.077,54.21,22.158,22.135,0.003390,0.004282,0.002862,0.000,22.015
0.890625,0,0,0.00,0.0478,0.00000,0.00,50.290,1.119,56.25,22.159,22.135,-0.001183,0.002083,0.003110,0.000,22.015
0.894531,0,0,2.20,0.0996,0.00000,0.00,50.292,1.233,62.03,22.159,22.136,0.003673,0.003514,0.003887,0.000,22.015
0.898438,0,0,0.00,0.0000,0.00288,0.00,50.314,1.147,57.71,22.160,22.136,0.000047,0.002495,0.003182,0.000,22.015
0.902344,0,0,5.09,0.0000,0.00000,0.00,50.314,1.154,58.08,22.161,22.137,0.003419,0.007104,0.003985,0.168,22.015
0.906250,0,0,2.17,0.0083,0.00000,0.00,50.277,1.199,60.30,22.161,22.138,0.000984,0.002823,0.003757,0.033,22.015
0.910156,0,0,0.00,0.0838,0.00000,0.00,50.298,1.183,59.53,22.162,22.138,0.000232,0.005925,0.001224,0.036,22.015
0.914063,0,0,0.90,0.0000,0.00414,0.00,50.313,1.036,52.13,22.162,22.139,0.002292,0.003383,0.002761,0.109,22.015
0.917969,0,0,4.27,0.0006,0.00000,0.00,50.302,1.096,55.15,22.163,22.139,0.004186,0.004184,0.003499,0.120,22.015
0.921875,0,0,0.00,0.1035,0.00000,0.00,50.309,1.109,55.79,22.164,22.140,0.000907,0.004495,0.000762,0.000,22.015
0.925781,0,0,0.15,0.0098,0.00279,0.00,50.324,1.225,61.65,22.164,22.140,-0.001851,0.003095,0.003322,0.047,22.015
0.929688,0,0,0.34,0.0000,0.00000,0.00,50.310,1.123,56.48,22.165,22.141,-0.001712,0.005144,0.000413,0.031,22.015
0.933594,0,0,4.34,0.0000,0.00000,0.00,50.295,1.199,60.32,22.166,22.141,0.005674,0.002980,0.003364,0.047,22.016
0.937500,0,0,1.40,0.0000,0.00231,0.00,50.286,1.207,60.70,22.166,22.142,0.004077,0.003163,0.002426,0.000,22.016
0.941406,0,0,0.00,0.0203,0.00396,0.00,50.320,1.150,57.87,22.167,22.142,-0.001259,0.002915,0.002224,0.153,22.016
0.945313,0,0,1.72,0.0000,0.00000,0.00,50.313,1.136,57.17,22.168,22.143,0.003294,0.005587,0.001234,0.048,22.016
0.949219,0,0,0.00,0.0000,0.00209,0.00,50.282,1.240,62.37,22.168,22.144,-0.000381,0.005097,-0.001250,0.000,22.016
0.953125,0,0,4.98,0.0000,0.00000,0.00,50.305,1.156,58.16,22.169,22.144,0.006085,0.005263,0.002840,0.000,22.016
0.957031,0,0,0.00,0.0541,0.01042,0.00,50.309,1.227,61.72,22.170,22.145,0.004240,0.002864,0.000585,0.000,22.016
0.960938,0,0,2.93,0.0000,0.00260,0.00,50.289,1.201,60.38,22.170,22.145,0.003269,0.003966,0.002894,0.058,22.016
0.964844,0,0,0.25,0.0024,0.00269,0.00,50.310,1.115,56.08,22.171,22.146,0.002469,0.005723,0.003847,0.000,22.016
0.968750,0,0,1.21,0.0933,0.00405,0.00,50.304,1.082,54.41,22.172,22.146,0.001740,0.003916,0.003475,0.013,22.016
0.972656,0,0,3.38,0.0007,0.00000,0.00,50.319,1.123,56.51,22.172,22.147,0.005555,0.006813,0.000411,0.000,22.016
0.976563,0,0,0.00,0.0000,0.00430,0.00,50.314,1.168,58.78,22.173,22.147,0.002397,0.004460,0.000936,0.083,22.016
0.980469,0,0,0.00,0.0000,0.00627,0.00,50.330,1.245,62.64,22.174,22.148,0.000836,0.001397,0.000592,0.089,22.016
0.984375,0,0,0.02,0.0149,0.00407,0.00,50.307,1.156,58.18,22.174,22.148,-0.001025,0.003287,0.002752,0.050,22.016
0.988281,0,0,2.47,0.0000,0.00764,0.00,50.283,1.219,61.31,22.175,22.149,0.006336,0.004852,0.003111,0.000,22.016
0.992188,0,0,0.00,0.0000,0.00000,0.00,50.296,1.267,63.72,22.176,22.150,0.000095,0.008753,-0.000260,0.060,22.017
0.996094,0,0,0.00,0.0388,0.00000,0.00,50.322,1.160,58.36,22.176,22.150,-0.001638,0.002268,0.002422,0.106,22.017
1.000000,0,0,0.00,0.0190,0.00236,0.00,50.286,1.083,54.45,22.177,22.151,0.001693,0.003705,0.002590,0.000,22.017
1.003906,0,0,0.00,0.0000,0.00284,0.00,50.315,1.196,60.15,22.178,22.151,0.001535,0.003517,0.000983,0.000,22.017
1.007813,0,0,0.27,0.0000,0.00000,0.00,50.287,1.129,56.78,22.178,22.152,0.000538,0.005742,0.003109,0.023,22.017
1.011719,0,0,0.00,0.0000,0.00000,0.00,50.322,1.170,58.85,22.179,22.152,-0.000745,0.006847,-0.000298,0.143,22.017
1.015625,0,0,0.03,0.0601,0.00000,0.00,50.287,1.114,56.01,22.179,22.153,-0.002511,0.003100,0.002444,0.000,22.017
1.019531,0,0,0.00,0.0000,0.00000,0.00,50.336,1.211,60.97,22.180,22.153,0.001070,0.004094,0.000223,0.000,22.017
1.023438,0,0,0.64,0.0580,0.00245,0.00,50.281,1.184,59.54,22.181,22.154,0.001387,0.004437,0.003044,0.000,22.017
1.027344,0,0,0.00,0.0000,0.00000,0.00,50.293,1.182,59.42,22.181,22.154,0.003677,0.003376,0.000821,0.161,22.017
1.031250,0,0,0.00,0.0000,0.00726,0.00,50.320,1.033,52.00,22.182,22.155,0.000058,0.005403,0.001772,0.081,22.017
1.035156,0,0,3.37,0.0156,0.00000,0.00,50.310,1.027,51.67,22.183,22.155,0.002715,0.002404,0.001605,0.000,22.017
1.039063,0,0,1.91,0.0365,0.00000,0.00,50.303,1.202,60.44,22.183,22.156,-0.001374,0.008459,0.000043,0.057,22.017
1.042969,0,0,2.62,0.0134,0.00623,0.00,50.342,1.049,52.80,22.184,22.156,0.002956,0.006706,0.003895,0.000,22.017
1.046875,0,0,0.00,0.0000,0.00000,0.00,50.299,1.179,59.33,22.184,22.157,0.000201,0.006489,0.003486,0.000,22.017
1.050781,0,0,0.76,0.0116,0.00000,0.00,50.286,1.219,61.28,22.185,22.157,0.002295,0.003775,0.002737,0.000,22.017
1.054688,0,0,0.77,0.0000,0.00000,0.00,50.302,1.142,57.44,22.186,22.158,0.003260,0.002956,0.005341,0.000,22.018
1.058594,0,0,0.00,0.0000,0.00000,0.00,50.307,1.215,61.13,22.186,22.158,0.004172,0.002539,0.000828,0.141,22.018
1.062500,0,0,4.50,0.0064,0.00000,0.00,50.320,1.205,60.62,22.187,22.159,0.003066,0.002579,0.001731,0.016,22.018
1.066406,0,0,0.00,0.0190,0.00939,0.00,50.309,1.231,61.95,22.188,22.160,0.002363,0.002557,0.000825,0.000,22.018
1.070313,0,0,3.28,0.0554,0.00578,0.00,50.329,1.074,54.04,22.188,22.160,0.004978,0.008786,0.002234,0.103,22.018
1.074219,0,0,0.00,0.0590,0.00460,0.00,50.292,1.222,61.46,22.189,22.161,0.000735,0.002147,0.001066,0.000,22.018
1.078125,0,0,0.00,0.0000,0.00000,0.00,50.309,1.232,62.00,22.190,22.161,-0.000676,0.005354,0.003501,0.083,22.018
1.082031,0,0,0.07,0.0048,0.00242,0.00,50.300,1.236,62.19,22.190,22.162,0.000367,0.005117,-0.001116,0.085,22.018
1.085938,0,0,0.00,0.0024,0.00000,0.00,50.330,1.042,52.44,22.191,22.162,0.001500,0.003547,0.002681,0.039,22.018
1.089844,0,0,0.00,0.0075,0.00000,0.00,50.284,1.221,61.41,22.192,22.163,0.002304,0.004986,0.001413,0.000,22.018
1.093750,0,0,0.00,0.0000,0.00000,0.00,50.308,1.176,59.17,22.192,22.163,0.001252,0.004437,0.001812,0.089,22.018
1.097656,0,0,0.00,0.0413,0.00000,0.00,50.266,1.194,60.03,22.193,22.164,-0.000755,0.003607,0.001524,0.105,22.018
1.101563,0,0,4.89,0.0518,0.00000,0.00,50.318,1.192,59.99,22.194,22.164,0.009296,0.006572,0.003571,0.032,22.018
1.105469,0,0,2.11,0.0582,0.00000,0.00,50.312,1.135,57.10,22.194,22.165,0.006011,0.004970,0.003922,0.000,22.018
1.109375,0,0,6.43,0.0000,0.00000,0.00,50.309,1.077,54.16,22.195,22.165,0.003176,0.001714,0.002386,0.026,22.018
1.113281,0,0,0.00,0.0000,0.00521,0.00,50.320,1.116,56.17,22.195,22.166,0.003776,0.002880,0.001297,0.071,22.019
1.117188,0,0,2.39,0.0298,0.00000,0.00,50.315,1.212,60.98,22.196,22.166,0.004603,0.006315,0.000966,0.000,22.019
1.121094,0,0,0.00,0.0000,0.00099,0.00,50.328,0.984,49.51,22.197,22.167,0.000113,0.000782,0.002124,0.000,22.019
1.125000,0,0,0.00,0.0202,0.00000,0.00,50.325,1.100,55.35,22.197,22.167,0.000890,0.003606,0.002437,0.000,22.019
1.128906,0,0,7.08,0.0458,0.00423,0.00,50.332,1.155,58.12,22.198,22.168,0.006507,0.005912,0.001981,0.046,22.019
1.132813,0,0,2.66,0.0026,0.00000,0.00,50.304,1.169,58.81,22.198,22.168,0.001144,0.005424,0.001198,0.119,22.019
1.136719,0,0,1.36,0.0375,0.00300,0.00,50.291,1.094,55.01,22.199,22.169,0.003143,0.008433,-0.000244,0.000,22.019
1.140625,0,0,0.00,0.0220,0.00000,0.00,50.296,1.011,50.84,22.200,22.169,0.000729,0.003000,0.003193,0.143,22.019
1.144531,0,0,3.09,0.0102,0.00010,0.00,50.306,1.134,57.06,22.200,22.170,0.005026,0.004668,0.002841,0.000,22.019
1.148438,0,0,0.90,0.0575,0.00559,0.00,50.294,1.216,61.17,22.201,22.170,0.004269,0.002117,0.001127,0.033,22.019
1.152344,0,0,0.00,0.0000,0.00000,0.00,50.323,1.069,53.79,22.201,22.171,0.001693,0.004431,0.000680,0.061,22.019
1.156250,0,0,1.73,0.0250,0.00064,0.00,50.318,1.190,59.90,22.202,22.171,0.001172,0.007176,0.002349,0.137,22.019
1.160156,0,0,1.92,0.0000,0.00000,0.00,50.319,1.182,59.49,22.203,22.172,0.002496,0.007984,0.002132,0.031,22.019
1.164063,0,0,0.00,0.0000,0.00065,0.00,50.293,1.276,64.15,22.203,22.173,0.000029,0.004477,0.003017,0.000,22.019
1.167969,0,0,6.26,0.0000,0.00000,0.00,50.306,1.101,55.38,22.204,22.173,0.001987,0.004786,0.002816,0.000,22.019
1.171875,0,0,1.13,0.0000,0.00612,0.00,50.310,1.074,54.04,22.205,22.174,0.001830,0.003843,0.003407,0.000,22.020
1.175781,0,0,0.00,0.0040,0.00000,0.00,50.293,1.126,56.64,22.205,22.174,0.000656,0.002338,0.003750,0.002,22.020
1.179688,0,0,0.00,0.0134,0.00635,0.00,50.304,1.246,62.69,22.206,22.175,-0.000007,0.002915,0.000331,0.000,22.020
1.183594,0,0,0.00,0.0584,0.00278,0.00,50.282,1.241,62.40,22.207,22.175,0.001016,0.004188,0.001103,0.000,22.020
1.187500,0,0,3.51,0.0000,0.00602,0.00,50.302,1.186,59.64,22.207,22.176,0.002173,0.004667,0.003303,0.000,22.020
1.191406,0,0,0.00,0.0279,0.00000,0.00,50.311,1.233,62.01,22.208,22.176,0.001726,0.004379,0.005377,0.054,22.020
1.195313,0,0,0.00,0.0437,0.00244,0.00,50.288,1.157,58.17,22.209,22.177,0.002321,0.003200,0.002277,0.000,22.020
1.199219,0,0,0.00,0.1036,0.00169,0.00,50.305,1.150,57.87,22.209,22.177,0.001170,0.003779,0.000227,0.007,22.020
1.203125,0,0,0.38,0.0000,0.00000,0.00,50.312,1.076,54.13,22.210,22.178,-0.000024,0.005595,0.000938,0.000,22.020
1.207031,0,0,0.00,0.0000,0.00000,0.00,50.306,1.134,57.04,22.210,22.178,-0.001197,0.003156,0.005235,0.028,22.020
1.210938,0,0,2.98,0.0956,0.00000,0.00,50.330,1.137,57.20,22.211,22.179,0.002648,0.004864,0.005186,0.064,22.020
1.214844,0,0,0.00,0.0000,0.00719,0.00,50.287,1.240,62.37,22.212,22.179,-0.000434,0.002026,0.003028,0.038,22.020
1.218750,0,0,1.68,0.0000,0.00165,0.00,50.313,1.021,51.35,22.212,22.180,0.003999,0.003232,0.004489,0.141,22.020
1.222656,0,0,1.64,0.0000,0.00000,0.00,50.326,1.142,57.46,22.213,22.180,0.004614,0.003587,0.005009,0.069,22.020
1.226563,0,0,6.84,0.0000,0.00000,0.00,50.294,1.211,60.93,22.213,22.181,0.005396,0.002985,0.004382,0.044,22.020
1.230469,0,0,5.44,0.0000,0.00715,0.00,50.319,1.234,62.07,22.214,22.181,0.007872,0.002569,0.002898,0.081,22.020
1.234375,0,0,0.00,0.0067,0.00086,0.00,50.302,1.238,62.30,22.215,22.182,0.003607,0.002258,-0.000645,0.000,22.021
1.238281,0,0,1.97,0.0000,0.00528,0.00,50.317,1.122,56.43,22.215,22.182,0.001593,0.004461,0.000999,0.063,22.021
1.242188,0,0,0.00,0.0386,0.00037,0.00,50.306,1.160,58.34,22.216,22.183,-0.001710,0.004546,0.001346,0.113,22.021
1.246094,0,0,0.00,0.0000,0.00694,0.00,50.300,1.099,55.26,22.217,22.183,0.002268,0.003408,0.001407,0.000,22.021
1.250000,0,0,0.00,0.0000,0.00000,0.00,50.315,1.216,61.19,22.217,22.184,0.000196,0.001703,0.001326,0.031,22.021
1.253906,0,0,0.80,0.0073,0.00605,0.00,50.290,1.214,61.03,22.218,22.184,0.001336,0.005669,0.003077,0.000,22.021
1.257813,0,0,0.00,0.0000,0.00000,0.00,50.315,1.232,61.99,22.219,22.185,0.000685,0.004463,-0.000531,0.067,22.021
1.261719,0,0,0.00,0.0000,0.00075,0.00,50.306,1.088,54.75,22.219,22.185,0.001736,0.003924,0.004069,0.006,22.021
1.265625,0,0,0.45,0.0313,0.00000,0.00,50.315,0.990,49.79,22.220,22.186,0.004791,0.001390,0.002421,0.008,22.021
1.269531,0,0,7.00,0.0000,0.00000,0.00,50.283,1.250,62.84,22.220,22.186,0.007762,0.002055,0.001934,0.000,22.021
1.273438,0,0,0.00,0.0000,0.00000,0.00,50.290,1.162,58.43,22.221,22.187,-0.003623,0.003799,0.002070,0.000,22.021
1.277344,0,0,0.19,0.0487,0.00000,0.00,50.333,1.039,52.31,22.222,22.187,0.001730,-0.000506,0.002643,0.000,22.021
1.281250,0,0,0.00,0.1059,0.00046,0.00,50.305,1.158,58.26,22.222,22.188,0.003724,0.003597,0.002315,0.071,22.021
1.285156,0,0,0.00,0.0000,0.00367,0.00,50.316,1.216,61.18,22.223,22.188,0.001952,0.004955,0.001429,0.027,22.021
1.289063,0,0,0.00,0.0000,0.00059,0.00,50.321,1.094,55.07,22.223,22.189,0.002997,0.007541,0.002225,0.027,22.021
1.292969,0,0,0.00,0.0000,0.00000,0.00,50.320,1.244,62.61,22.224,22.190,-0.002001,0.005937,0.004572,0.059,22.022
1.296875,0,0,7.30,0.0000,0.00000,0.00,50.307,1.103,55.50,22.225,22.190,0.006687,0.001961,-0.001920,0.000,22.022
1.300781,0,0,3.76,0.1110,0.00000,0.00,50.318,1.073,54.01,22.225,22.190,0.003918,0.007630,0.003699,0.119,22.022
1.304688,0,0,0.00,0.0000,0.00000,0.00,50.287,1.199,60.30,22.226,22.191,0.002012,0.003834,0.002230,0.000,22.022
1.308594,0,0,3.64,0.0510,0.00000,0.00,50.291,1.070,53.81,22.226,22.191,0.005115,0.006923,0.003783,0.000,22.022
1.312500,0,0,2.59,0.0000,0.00000,0.00,50.299,1.169,58.79,22.227,22.192,0.006782,0.005712,0.002364,0.000,22.022
1.316406,0,0,2.92,0.0000,0.00000,0.00,50.306,1.099,55.30,22.228,22.192,0.006446,0.004076,0.002874,0.091,22.022
1.320313,0,0,1.98,0.0609,0.00442,0.00,50.299,1.074,54.01,22.228,22.193,0.002671,0.004923,0.002540,0.000,22.022
1.324219,0,0,3.44,0.0000,0.00000,0.00,50.279,1.157,58.18,22.229,22.193,0.004373,0.004696,0.002223,0.061,22.022
1.328125,0,0,2.83,0.0445,0.00005,0.00,50.325,1.079,54.31,22.229,22.194,0.002236,0.005473,0.001029,0.023,22.022
1.332031,0,0,0.00,0.0000,0.00124,0.00,50.314,1.048,52.72,22.230,22.194,0.000393,0.003934,0.002166,0.094,22.022
1.335938,0,0,3.82,0.0016,0.00413,0.00,50.310,1.139,57.30,22.231,22.195,0.002294,0.004519,0.002877,0.004,22.022
1.339844,0,0,2.24,0.0000,0.00000,0.00,50.289,1.214,61.07,22.231,22.195,0.003618,0.004500,0.003077,0.045,22.022
1.343750,0,0,0.00,0.0488,0.00000,0.00,50.310,1.207,60.73,22.232,22.196,-0.000464,0.002335,0.003135,0.000,22.022
1.347656,0,0,0.00,0.0312,0.00000,0.00,50.310,1.169,58.80,22.232,22.196,0.001406,0.006079,0.001900,0.000,22.022
1.351563,0,0,0.00,0.0425,0.00203,0.00,50.293,1.157,58.19,22.233,22.197,0.001072,0.004500,0.003431,0.035,22.022
1.355469,0,0,0.00,0.0000,0.00079,0.00,50.291,1.321,66.43,22.234,22.197,-0.001301,0.005718,0.001412,0.074,22.023
1.359375,0,0,3.11,0.0592,0.00500,0.00,50.331,1.044,52.57,22.234,22.198,0.006469,0.006371,0.002892,0.001,22.023
1.363281,0,0,0.58,0.0261,0.00000,0.00,50.305,1.246,62.69,22.235,22.198,-0.000639,0.006244,0.000324,0.000,22.023
1.367188,0,0,1.38,0.0700,0.00447,0.00,50.331,1.065,53.60,22.236,22.199,0.001621,0.002437,0.002338,0.000,22.023
1.371094,0,0,2.61,0.0000,0.00000,0.00,50.310,1.288,64.78,22.236,22.199,0.003986,0.008268,0.004544,0.120,22.023
1.375000,0,0,0.38,0.0000,0.00018,0.00,50.276,1.256,63.15,22.237,22.200,0.002344,0.004675,0.002856,0.000,22.023
1.378906,0,0,0.85,0.0000,0.00716,0.00,50.305,1.126,56.63,22.238,22.200,0.001437,0.006052,-0.001579,0.000,22.023
1.382813,0,0,0.51,0.0710,0.00181,0.00,50.300,1.160,58.34,22.238,22.201,0.000825,0.003609,0.004898,0.000,22.023
1.386719,0,0,0.00,0.0600,0.00000,0.00,50.315,1.229,61.85,22.239,22.202,0.000232,0.003261,0.001520,0.105,22.023
1.390625,0,0,1.38,0.0000,0.00068,0.00,50.281,1.116,56.12,22.239,22.202,0.002656,0.007060,0.002866,0.022,22.023
1.394531,0,0,0.00,0.0000,0.00776,0.00,50.277,1.186,59.64,22.240,22.203,0.002627,0.004208,0.002345,0.057,22.023
1.398438,0,0,0.00,0.0000,0.00330,0.00,50.302,1.086,54.63,22.241,22.203,0.003622,0.001799,0.000903,0.000,22.023
1.402344,0,0,0.00,0.0000,0.00000,0.00,50.291,1.150,57.85,22.241,22.203,0.002639,0.005049,-0.000597,0.068,22.023
1.406250,0,0,2.23,0.0000,0.00120,0.00,50.312,1.211,60.94,22.242,22.204,0.003070,0.002251,0.001710,0.053,22.023
1.410156,0,0,0.00,0.0416,0.00216,0.00,50.285,1.268,63.75,22.242,22.205,0.002727,0.003889,0.001774,0.000,22.023
1.414063,0,0,0.00,0.0410,0.00000,0.00,50.294,1.201,60.42,22.243,22.205,-0.000134,0.004534,0.000719,0.042,22.024
1.417969,0,0,0.00,0.0079,0.00000,0.00,50.305,1.095,55.08,22.244,22.206,-0.003204,0.001122,0.001546,0.051,22.024
1.421875,0,0,0.00,0.0000,0.00000,0.00,50.323,1.050,52.82,22.244,22.206,0.001479,0.004532,0.002056,0.084,22.024
1.425781,0,0,0.00,0.0185,0.00000,0.00,50.271,1.241,62.40,22.245,22.206,0.002571,0.003150,0.002337,0.005,22.024
1.429688,0,0,4.07,0.0000,0.00565,0.00,50.299,1.105,55.59,22.245,22.207,0.004597,0.004269,0.001205,0.002,22.024
1.433594,0,0,0.00,0.0000,0.00185,0.00,50.309,1.059,53.30,22.246,22.207,-0.000561,0.004448,0.001052,0.082,22.024
1.437500,0,0,0.00,0.0424,0.00000,0.00,50.327,1.093,54.99,22.247,22.208,-0.000141,0.003813,0.000616,0.019,22.024
1.441406,0,0,0.00,0.0084,0.00027,0.00,50.320,1.251,62.93,22.247,22.208,-0.002893,0.003923,0.002916,0.000,22.024
1.445313,0,0,0.00,0.0119,0.00000,0.00,50.312,1.239,62.35,22.248,22.209,0.000155,0.006029,0.001272,0.000,22.024
1.449219,0,0,0.09,0.0609,0.00000,0.00,50.307,1.060,53.33,22.248,22.209,0.003688,0.005525,0.000163,0.053,22.024
1.453125,0,0,2.57,0.0000,0.00000,0.00,50.297,1.121,56.37,22.249,22.210,0.006100,0.002526,0.004353,0.000,22.024
1.457031,0,0,0.00,0.0022,0.00319,0.00,50.278,1.173,58.97,22.250,22.210,0.003098,0.004650,-0.000617,0.000,22.024
1.460938,0,0,5.38,0.0000,0.00000,0.00,50.305,1.134,57.04,22.250,22.211,0.004218,0.006301,0.000559,0.057,22.024
1.464844,0,0,4.87,0.0000,0.00000,0.00,50.289,1.161,58.36,22.251,22.211,0.003063,0.003906,0.003356,0.138,22.024
1.468750,0,0,0.00,0.0000,0.00000,0.00,50.305,1.130,56.86,22.251,22.212,0.004822,0.003892,0.002018,0.000,22.024
1.472656,0,0,1.18,0.0000,0.00124,0.00,50.281,1.184,59.55,22.252,22.212,0.004285,0.005711,0.001856,0.000,22.024
1.476563,0,0,0.00,0.0000,0.00158,0.00,50.324,1.126,56.67,22.253,22.213,0.000324,0.005322,0.001617,0.076,22.025
1.480469,0,0,0.00,0.0000,0.00000,0.00,50.341,1.150,57.88,22.253,22.213,0.003615,0.002276,0.000836,0.047,22.025
1.484375,0,0,2.10,0.0884,0.00000,0.00,50.302,1.218,61.29,22.254,22.214,0.001937,0.006654,-0.000403,0.040,22.025
1.488281,0,0,0.00,0.0000,0.00000,0.00,50.277,1.263,63.51,22.255,22.214,0.000264,0.004805,0.001220,0.000,22.025
1.492188,0,0,0.00,0.0000,0.00000,0.00,50.345,1.096,55.17,22.255,22.215,-0.002151,0.006971,0.001421,0.080,22.025
1.496094,0,0,0.00,0.0000,0.00000,0.00,50.277,1.265,63.61,22.256,22.215,0.002335,0.001942,0.005052,0.000,22.025
1.500000,0,0,0.00,0.0000,0.00000,0.00,50.312,1.133,57.01,22.256,22.216,0.004712,0.006535,0.001700,0.041,22.025
1.503906,0,0,0.00,0.0000,0.00000,0.00,50.287,1.196,60.15,22.257,22.216,-0.001084,0.001834,0.004807,0.000,22.025
1.507813,0,0,0.00,0.0368,0.00000,0.00,50.286,1.121,56.39,22.258,22.217,0.001646,0.001044,0.002796,0.000,22.025
1.511719,0,0,0.00,0.0000,0.00103,0.00,50.316,1.250,62.92,22.258,22.217,0.001227,0.005853,0.001814,0.005,22.025
1.515625,0,0,0.00,0.0000,0.00200,0.00,50.280,1.132,56.90,22.259,22.218,-0.000360,0.002964,0.004588,0.017,22.025
1.519531,0,0,0.00,0.0000,0.00367,0.00,50.319,1.221,61.46,22.259,22.218,0.001267,0.003844,0.001865,0.079,22.025
1.523438,0,0,5.63,0.0000,0.00112,0.00,50.296,1.106,55.64,22.260,22.219,0.007259,0.006386,0.001960,0.009,22.025
1.527344,0,0,1.95,0.0000,0.00156,0.00,50.306,1.254,63.07,22.261,22.219,0.007998,0.004315,0.004521,0.110,22.025
1.531250,0,0,0.00,0.0158,0.00000,0.00,50.299,1.183,59.52,22.261,22.220,0.000900,0.005262,0.003877,0.041,22.025
